%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100937.234,302.313,1.163,0.638,0.237,-0.592,-2.486,-1.672,0.642,0.627,0.108,-3.217,-2.136,-2.033,-0.893,-0.938,1.584,-2.336,1.466,0.209,0,-1.351,-5.993,0.028,-0.387,0.002,535.448,336.52
100941.266,302.309,1.163,0,-0.237,-0.592,-3.459,-1.895,0.749,1.046,-0.648,-1.764,-2.563,-1.819,-0.67,-0.834,1.056,-2.549,2.199,-0.104,-0.311,-0.225,-5.972,0.009,-0.387,0.001,535.448,336.52
100937.234,302.31,1.163,0.638,0.237,-0.752,-3.351,-1.449,0.535,1.255,-0.432,-2.491,-1.495,-2.461,-1.228,-0.729,1.479,-2.974,1.78,0.314,-0.415,-1.463,-5.972,0.047,-0.377,0.001,535.448,336.52
100929.171,302.309,1.163,0,-0.395,-0.592,-2.81,-2.452,0.321,1.777,0.108,-2.283,-1.388,-1.926,-1.898,-1.25,0.739,-3.505,1.571,-0.209,-0.207,-1.126,-5.982,0.009,-0.367,0.001,535.448,336.52
100941.266,302.31,1.163,0.521,0.158,-0.592,-3.351,-1.672,-0.748,0.627,-0.324,-2.179,-2.563,-2.354,-0.223,-1.355,1.69,-2.867,1.466,0.314,-0.207,-0.675,-6.013,0.028,-0.377,0,535.448,336.52
100929.171,302.309,1.163,0,-0.079,-0.592,-3.026,-2.229,0.856,0.941,0.216,-2.179,-1.815,-2.462,-0.893,-0.625,0.739,-2.761,1.99,-0.313,-0.518,-0.788,-5.982,0.009,-0.377,0.002,535.448,336.52
100937.234,302.312,1.163,0,0,-0.752,-2.378,-2.229,0.107,0.836,-0.54,-1.557,-1.281,-2.033,-1.116,-0.313,1.901,-3.398,2.094,0.314,-0.311,-1.013,-5.982,0.009,-0.377,0.002,535.448,336.52
100941.266,302.31,1.163,0,-0.079,-0.272,-3.242,-1.783,0.428,1.046,0.541,-3.113,-1.602,-2.033,-1.228,-0.938,1.796,-2.655,1.257,-0.418,0,-1.238,-5.951,0.009,-0.367,0.002,535.448,336.52
100941.266,302.313,1.163,0.737,0.316,-0.112,-2.702,-2.006,0.856,0.941,0,-2.283,-2.136,-1.391,-0.223,-0.625,1.057,-2.655,2.094,-0.627,-0.207,-0.788,-5.982,0.009,-0.377,0.002,535.448,336.52
100941.266,302.313,1.163,0.521,0.158,-0.272,-2.702,-1.56,0.321,1.046,-0.216,-2.075,-1.708,-2.89,-0.446,0.104,1.373,-2.974,1.571,0.419,-0.622,-1.013,-5.961,0.009,-0.397,0.001,535.448,336.52
100933.203,302.31,1.163,0,-0.079,-0.592,-2.378,-3.009,0.321,1.464,0.649,-2.49,-2.136,-1.712,-1.228,-0.729,1.585,-2.443,1.989,0.314,0.208,-1.576,-5.941,0.047,-0.377,0.002,535.448,336.52
100937.234,302.309,1.163,0.638,0.237,-0.752,-3.351,-1.895,-0.321,1.046,-0.216,-2.387,-2.029,-2.462,-0.335,-2.084,1.057,-2.549,1.885,-0.209,-0.104,-0.901,-5.961,0.047,-0.377,0.001,535.448,336.52
100933.203,302.307,1.163,0,-0.079,-0.913,-3.134,-2.452,0.642,0.523,-0.108,-2.179,-1.708,-1.926,-0.558,0.418,1.057,-2.549,2.094,0.209,0.312,-0.788,-5.982,0.009,-0.377,0.002,535.448,336.52
100933.203,302.307,1.163,0,-0.316,-0.913,-2.27,-2.118,0.749,1.255,-0.108,-2.387,-2.029,-2.14,-1.674,-0.834,1.69,-3.398,1.152,-0.209,-0.207,-0.788,-5.982,0.009,-0.387,0.001,535.448,336.52
100929.171,302.307,1.163,0.369,0.079,-0.752,-2.81,-2.006,-0.107,1.046,0,-2.906,-1.495,-2.033,-0.223,-0.625,1.373,-2.336,1.361,-0.104,0.104,-0.901,-5.993,0.028,-0.377,0.002,535.448,336.52
100933.203,302.31,1.163,0,-0.395,-0.752,-2.486,-2.118,0.856,0.418,-0.216,-2.698,-2.456,-1.819,-0.781,-0.938,1.057,-2.549,2.094,-1.149,-0.104,-0.901,-5.972,0.047,-0.397,0.001,535.448,336.52
100925.14,302.307,1.163,0,-0.079,-0.592,-3.242,-2.229,0.107,1.046,-0.108,-2.283,-1.495,-2.676,-0.558,-0.417,1.796,-2.549,1.675,0.314,-0.415,-0.338,-5.982,0.067,-0.367,0.001,535.448,336.52
100937.234,302.309,1.163,0.521,0.158,-0.432,-2.702,-1.783,0.428,1.568,0,-2.906,-2.349,-1.498,-1.786,-0.313,0.845,-2.549,1.361,0.314,0.104,-1.463,-5.993,0.028,-0.377,0.001,535.448,336.52
100941.266,302.321,1.163,0.521,0.158,-0.272,-3.783,-2.118,0.749,0.941,0.433,-1.764,-1.708,-2.354,-1.005,-1.042,1.162,-2.867,1.99,0.105,-0.622,-1.238,-4.014,0.009,-0.265,0.001,535.448,336.52
100945.297,302.317,1.163,0,0,-0.432,-2.702,-3.121,0.428,0.941,-0.54,-2.076,-2.136,-1.819,-1.34,-0.729,1.584,-3.186,1.78,0.628,-0.311,-1.013,-4.025,0.009,-0.255,0.002,535.448,336.52
100945.297,302.312,1.163,0,-0.158,-0.432,-2.594,-1.115,-0.748,1.15,-0.108,-2.387,-1.708,-2.14,-0.558,-1.563,1.584,-2.761,1.361,-0.209,0,-0.901,-4.004,0.028,-0.265,0.001,535.448,336.52
100941.266,302.317,1.163,0,-0.158,-0.432,-2.702,-2.006,0.963,0.732,-0.216,-1.557,-2.136,-2.247,-0.447,-0.521,1.268,-3.186,1.78,-0.522,-0.207,-0.901,-4.056,0.009,-0.265,0,535.448,336.52
100941.266,302.318,1.163,0,0,-0.752,-2.594,-2.229,0.321,1.673,-0.54,-2.18,-1.815,-2.354,-0.781,-0.625,1.901,-3.08,1.78,-0.104,-0.622,-1.013,-4.046,-0.01,-0.275,0.002,535.448,336.52
100933.203,302.313,1.163,0,-0.158,-0.592,-3.026,-1.895,0.321,1.046,0.865,-3.009,-2.456,-1.926,-1.228,-0.729,1.584,-2.761,1.571,0.314,-0.311,-1.126,-3.983,0.009,-0.245,0,535.448,336.52
100937.234,302.317,1.163,0,0,-0.432,-2.702,-1.895,0.321,0.941,0.216,-2.387,-2.349,-2.14,-0.781,-0.834,1.268,-2.549,1.78,0.105,-0.311,-0.901,-4.066,0.047,-0.255,0.001,535.448,336.52
100929.171,302.31,1.163,0,-0.079,-0.592,-3.351,-1.895,0.321,1.046,0.108,-2.283,-1.495,-2.89,-0.781,-0.417,0.951,-2.761,1.78,0.523,-0.104,-0.788,-3.973,0.028,-0.255,0.001,535.448,336.52
100933.203,302.315,1.163,0,0,-0.752,-2.27,-2.229,0.321,1.15,0.216,-2.387,-2.136,-1.926,-1.563,-0.625,1.584,-3.292,2.304,0.314,-0.311,-0.901,-4.056,0.047,-0.255,0.002,535.448,336.52
100945.297,302.312,1.163,0,-0.079,-0.272,-3.242,-1.115,-0.534,1.046,0,-2.075,-1.815,-1.819,-0.446,-0.938,1.584,-2.443,1.361,0.209,-0.207,-0.901,-3.973,0.009,-0.255,0,535.448,336.52
100945.297,302.317,1.163,0.369,0.079,-0.592,-2.81,-2.006,0.856,0.836,0,-2.075,-2.029,-2.033,-0.446,-0.625,0.74,-3.186,1.675,-1.149,-0.104,-0.45,-4.014,0.028,-0.255,0.002,535.448,336.52
100941.266,302.317,1.163,0.369,0.079,-0.432,-3.134,-2.229,0.963,1.673,-0.972,-2.387,-1.495,-1.712,-0.335,-0.834,1.373,-2.867,1.361,0.419,-0.622,-0.563,-4.025,0.028,-0.265,0.002,535.448,336.52
100945.297,302.317,1.163,0,0,-0.432,-2.81,-1.56,0.428,1.15,0,-3.113,-1.815,-2.355,-0.67,-0.417,1.268,-2.336,1.57,0.105,0.104,-1.126,-4.014,0.009,-0.265,0.001,535.448,336.52
100945.297,302.313,1.163,0,0,-0.592,-2.486,-1.672,0.321,0.627,-0.54,-1.868,-2.136,-2.033,-0.893,-0.938,1.373,-2.761,2.094,-0.209,-0.104,-0.788,-4.004,-0.01,-0.275,0.001,535.448,336.52
100945.297,302.317,1.163,0.824,0.395,-0.752,-3.459,-1.783,0.535,0.941,-0.108,-2.698,-1.708,-2.676,-1.451,-0.834,1.057,-2.549,1.885,-0.104,-0.207,-0.788,-4.056,0.009,-0.255,0.002,535.448,336.52
100945.297,302.313,1.163,0,0,-0.592,-2.594,-2.452,0.107,0.941,0.216,-2.283,-1.602,-2.033,-1.228,-0.834,1.69,-3.292,1.675,0,0.208,-1.126,-4.014,0.028,-0.265,0.001,535.448,336.52
100937.234,302.313,1.163,0.638,0.237,-0.592,-2.162,-1.56,-0.428,1.046,0.216,-2.698,-2.242,-2.569,-0.893,-1.875,1.373,-2.655,1.78,-0.209,0.312,-0.225,-4.025,0.009,-0.265,0.001,535.448,336.52
100937.234,302.315,1.163,0,-0.079,-0.752,-2.918,-1.672,0.749,0.314,0.108,-2.49,-1.815,-2.14,-0.446,-0.834,1.162,-2.867,2.199,-0.522,0.519,-0.45,-4.014,0.047,-0.275,0.001,535.448,336.52
100933.203,302.315,1.163,0.824,0.395,-0.432,-2.27,-2.118,0.428,1.464,-0.756,-1.764,-1.922,-2.462,-1.005,-0.729,1.902,-2.974,2.094,0.209,-0.415,-0.338,-4.046,0.028,-0.265,0.001,535.448,336.52
100933.203,302.313,1.163,0.737,0.316,-0.752,-2.594,-1.895,0.214,1.359,0.865,-2.283,-1.815,-2.033,-0.558,-0.938,1.902,-2.124,1.466,0.523,0.519,-0.675,-4.035,0.028,-0.255,0.001,535.448,336.52
100949.328,302.32,1.163,0,-0.237,-0.272,-2.918,-2.341,0.856,1.464,-0.756,-1.972,-1.708,-2.354,-0.781,-1.146,1.69,-3.717,1.78,0.628,-0.518,-0.675,-1.963,0.028,-0.133,0,535.448,336.52
100949.328,302.318,1.163,0,-0.237,-0.272,-2.702,-1.783,0.535,1.777,0.108,-2.698,-1.815,-1.712,-1.005,-0.938,1.69,-2.443,1.257,-0.104,0.311,-1.463,-1.963,0.028,-0.143,0,535.448,336.52
100937.234,302.323,1.163,0,-0.237,-0.272,-2.486,-1.449,0.535,0.836,-0.324,-2.283,-2.563,-1.605,-1.116,-1.25,1.584,-2.336,1.885,0.209,0,-0.788,-1.942,0.028,-0.143,0,535.448,336.52
100941.266,302.318,1.163,0,-0.158,-0.272,-3.459,-1.783,-0.107,0.732,0.541,-1.868,-1.602,-2.461,-0.893,-0.521,0.845,-2.018,1.99,0.209,-0.311,-0.788,-1.953,0.047,-0.123,0,535.448,336.52
100941.266,302.321,1.163,0,0,-0.752,-2.81,-2.786,0.642,1.046,0.216,-2.491,-1.602,-1.605,-0.893,-0.104,1.056,-3.292,1.885,0.419,-0.311,-0.788,-1.974,0.009,-0.143,-0.001,535.448,336.52
100937.234,302.321,1.163,0,-0.474,-0.752,-3.459,-1.449,-0.321,1.777,0,-2.179,-1.922,-1.712,-0.112,-1.355,1.479,-2.336,1.152,0.419,0.208,-0.675,-1.974,0.028,-0.153,0,535.448,336.52
100949.328,302.32,1.163,0,-0.237,-0.432,-2.702,-2.006,1.177,0.523,-0.108,-1.868,-1.922,-1.926,-0.223,-0.313,1.479,-2.443,1.885,-0.104,0.104,-0.788,-1.994,0.009,-0.133,0,535.448,336.52
100933.203,302.315,1.163,0,-0.395,-0.913,-3.026,-2.563,0.535,0.732,-0.324,-2.179,-1.708,-2.248,-0.447,-0.625,1.584,-2.655,1.466,0.314,-0.311,-1.238,-1.994,0.028,-0.133,0,535.448,336.52
100937.234,302.317,1.163,0,-0.316,-0.913,-2.486,-2.341,0.428,1.464,-0.108,-2.802,-1.708,-1.498,-1.005,-0.521,1.584,-2.443,1.885,0.209,0.519,-1.688,-1.984,0.028,-0.153,0.001,535.448,336.52
100933.203,302.318,1.163,0,-0.237,-0.592,-2.702,-2.563,0,0.836,-0.324,-2.179,-2.456,-2.462,-0.335,-1.146,1.268,-2.761,1.99,-0.104,-0.311,-0.675,-2.015,0.047,-0.143,0,535.448,336.52
100941.266,302.317,1.163,0,0,-0.592,-3.783,-2.118,-0.214,0.941,-0.324,-2.075,-2.029,-2.248,-1.005,-0.938,0.951,-2.443,1.99,0,-0.415,-1.013,-2.015,0.028,-0.153,0,535.448,336.52
100945.297,302.318,1.163,0,-0.079,-0.272,-2.918,-2.563,0.535,0.941,-0.648,-2.594,-1.922,-2.355,-1.116,-1.042,1.268,-3.611,1.99,0.209,-0.207,-0.901,-1.994,0.028,-0.143,0.001,535.448,336.52
100941.266,302.321,1.163,0,-0.079,-0.432,-3.134,-1.56,-0.107,1.15,-0.216,-2.698,-2.029,-2.14,-0.67,-1.042,1.479,-2.336,1.361,0,0.104,-0.788,-1.984,0.028,-0.143,0.001,535.448,336.52
100933.203,302.32,1.163,0,-0.158,-0.272,-3.351,-1.895,0.107,0.732,0,-2.387,-2.669,-2.033,-0.223,-0.625,0.845,-2.974,2.408,-0.522,0.208,-0.675,-1.994,0.028,-0.143,0.001,535.448,336.52
100933.203,302.326,1.163,0,-0.079,-0.432,-2.702,-1.783,0.856,1.359,0,-2.49,-1.388,-2.355,-0.447,0,1.373,-2.655,1.57,-0.209,-0.726,-0.563,-1.984,0.047,-0.153,0,535.448,336.52
100929.171,302.326,1.163,0,-0.158,-0.592,-2.918,-2.006,0.535,1.359,0.216,-1.764,-1.922,-1.819,-1.34,-0.521,0.845,-2.655,1.675,-0.104,0.208,-1.351,-1.994,0.009,-0.143,0.001,535.448,336.52
100925.14,302.321,1.163,0.369,0.079,-0.432,-2.486,-1.672,0.107,1.568,0,-1.972,-2.242,-2.248,-0.112,-1.25,1.479,-2.443,1.989,0.105,-0.311,-0.788,-2.036,-0.01,-0.153,0.001,535.448,336.52
100933.203,302.317,1.163,0,-0.237,-0.752,-2.81,-2.452,1.07,0.627,0,-2.49,-2.029,-2.033,-0.67,-0.104,0.423,-2.655,2.094,-0.209,0.208,-0.338,-2.005,0.028,-0.143,0.003,535.448,336.52
100929.171,302.317,1.163,0,-0.237,-0.432,-2.378,-2.006,0.428,1.255,-0.648,-1.972,-1.922,-1.926,-0.781,-0.417,2.007,-2.974,1.989,0.523,-0.104,-0.788,-1.994,0.009,-0.143,0,535.448,336.52
100925.14,302.32,1.163,0,-0.158,-0.432,-2.702,-1.337,0.214,0.836,0.757,-3.113,-2.136,-2.14,-0.112,-0.834,2.113,-2.336,1.78,0.314,0.104,-0.901,-2.005,-0.01,-0.143,0,535.448,336.52
100937.234,302.321,1.163,0,-0.158,-0.752,-3.783,-2.229,1.07,1.046,-0.216,-1.661,-1.815,-2.461,-1.116,-0.313,0.951,-2.443,1.885,-0.104,0,-0.563,-0.016,0.028,-0.021,0,535.448,336.52
100929.171,302.321,1.163,0,-0.237,-0.913,-2.486,-2.452,0.642,1.15,-0.432,-1.453,-2.136,-1.498,-0.67,-0.625,1.69,-3.186,1.99,0.523,-0.207,-1.126,-0.037,-0.01,-0.042,0.001,535.448,336.52
100937.234,302.323,1.163,0,-0.158,-0.432,-2.81,-1.672,0,1.255,0.108,-2.802,-1.708,-2.033,-0.558,-0.938,1.796,-2.761,1.466,0.209,-0.207,-1.688,-0.027,-0.01,-0.021,0.001,535.448,336.52
100949.328,302.323,1.163,0.369,0.079,-0.272,-1.621,-1.56,0.749,0.627,0.216,-2.595,-2.563,-1.819,-0.223,-0.625,1.268,-2.549,2.094,-0.836,0.104,-0.675,-0.016,0.028,-0.021,0,535.448,336.52
100937.234,302.321,1.163,0.369,0.079,-0.272,-2.702,-2.341,0.749,1.359,-0.108,-2.283,-2.029,-2.247,-1.116,-0.625,2.218,-3.186,1.78,0.314,-0.207,-0.788,-0.006,0.028,-0.032,0.001,535.448,336.52
100945.297,302.331,1.163,0,-0.079,-0.592,-2.378,-2.786,0,1.046,0.108,-2.802,-1.922,-2.247,-1.34,-0.938,1.373,-2.761,1.675,0.314,0.415,-1.238,-0.006,0.009,-0.021,0.002,535.448,336.52
100937.234,302.326,1.163,0,-0.079,-0.272,-3.026,-1.895,-0.748,0.836,0.216,-2.698,-2.029,-2.461,-0.112,-1.146,1.162,-2.443,1.571,0.105,-0.415,-0.788,-0.016,-0.01,-0.032,0,535.448,336.52
100945.297,302.325,1.163,0,-0.237,-0.272,-3.242,-1.895,0.107,0.523,0.541,-2.075,-2.349,-2.14,-0.781,-0.729,0.739,-2.761,1.675,0.314,0,-0.45,0.005,0.028,-0.021,0.001,535.448,336.52
100937.234,302.326,1.163,0,0,-0.272,-2.594,-2.341,0.107,1.464,-0.432,-2.802,-2.242,-2.248,-1.005,-0.208,2.007,-3.08,1.885,-0.104,0.208,-0.788,-0.016,0.028,-0.021,0,535.448,336.52
100937.234,302.326,1.163,0,-0.158,-0.432,-2.378,-1.895,0.107,1.255,0.757,-3.217,-1.922,-1.926,-0.558,-0.834,1.584,-2.761,1.466,0,-0.104,-1.576,-0.016,0.028,-0.032,-0.001,535.448,336.52
100941.266,302.323,1.163,0.369,0.079,-0.432,-3.026,-1.672,0.321,0.941,0,-1.764,-2.456,-1.605,-0.223,-0.729,1.373,-2.867,2.618,-0.522,0,-0.563,-0.016,0.028,-0.032,0,535.448,336.52
100945.297,302.321,1.163,0,-0.158,-0.272,-3.242,-2.229,0.642,1.15,-0.216,-2.179,-1.922,-2.783,-0.558,-0.104,1.585,-2.336,1.571,0.209,-0.104,-0.563,-0.037,0.009,-0.032,0,535.448,336.52
100933.203,302.321,1.163,0,0,-0.272,-2.378,-2.341,0.214,1.464,0.216,-2.594,-1.815,-1.819,-1.005,-0.521,1.479,-2.974,1.989,0.314,0.415,-1.576,-0.006,-0.01,-0.021,0,535.448,336.52
100933.203,302.326,1.163,0,-0.079,-0.272,-2.702,-1.783,-0.534,0.941,0.324,-3.009,-2.242,-2.033,-0.781,-1.042,1.268,-2.336,1.466,0.209,-0.104,-0.788,0.005,0.028,-0.021,0,535.448,336.52
100929.171,302.323,1.163,0,0,-0.272,-3.242,-1.56,0.963,0.836,0.216,-2.283,-1.815,-1.498,-0.446,-0.208,0.951,-2.655,1.989,-0.731,0.311,-0.563,-0.027,0.028,-0.021,0,535.448,336.52
100933.203,302.32,1.163,0,0,-0.272,-2.594,-2.341,0.642,1.464,-0.756,-2.179,-2.349,-2.14,-0.67,-0.313,1.796,-3.08,1.78,-0.313,-0.726,-1.238,0.026,0.028,-0.042,0.001,535.448,336.52
100941.266,302.326,1.163,0.369,0.079,0.048,-3.134,-1.672,0.321,1.046,0.324,-2.594,-2.349,-1.926,-0.893,-0.208,1.373,-2.336,1.675,0.419,0.208,-1.238,-0.006,0.009,-0.032,0,535.448,336.52
100941.266,302.323,1.163,0,-0.158,-0.112,-2.81,-1.895,-0.107,0.941,0.216,-2.075,-1.708,-2.033,-0.893,-1.146,1.585,-2.761,2.408,0.209,-0.726,-0.45,0.005,0.028,-0.021,0.001,535.448,336.52
100945.297,302.323,1.163,0,-0.158,-0.272,-3.783,-1.672,0.642,0.836,-0.324,-2.075,-1.602,-1.926,-0.67,0,1.373,-2.443,2.199,0,-0.207,-0.113,0.005,0.009,-0.032,0,535.448,336.52
100937.234,302.318,1.163,0,0,-0.432,-2.378,-2.675,0.856,1.15,0.108,-2.075,-1.815,-1.819,-1.005,-0.521,1.479,-3.292,1.78,0,0.415,-0.675,-0.006,-0.01,-0.032,0,535.448,336.52
100949.328,302.325,1.163,0,-0.316,-0.592,-2.378,-2.229,0.214,1.15,-0.432,-1.764,-2.029,-2.033,-0.67,0,1.584,-2.761,2.094,0.314,-0.415,-0.675,2.025,0.009,0.111,-0.001,535.448,336.52
100937.234,302.328,1.163,0,-0.237,-0.592,-2.054,-1.449,0.214,1.046,0.108,-2.906,-2.242,-1.605,-0.781,-0.625,1.373,-2.443,1.361,-0.313,-0.415,-2.026,2.035,0.047,0.1,0,535.448,336.52
100941.266,302.328,1.163,0,-0.237,-0.432,-2.81,-1.56,0.749,1.15,-0.432,-1.972,-2.029,-2.247,-0.781,-1.042,1.373,-2.23,1.99,0,-0.311,-1.013,2.025,0.028,0.121,0,535.448,336.52
100949.328,302.329,1.163,0,-0.395,-0.592,-3.675,-2.118,0.749,1.255,-0.108,-1.868,-1.815,-2.889,-0.781,-0.417,1.056,-2.23,1.885,0.628,-0.207,-1.238,2.045,0.028,0.1,-0.001,535.448,336.52
100949.328,302.326,1.163,0,0,-0.432,-2.81,-2.118,0.749,1.359,0,-1.972,-1.922,-1.605,-1.116,-0.729,1.584,-3.292,2.199,0.523,0.727,-0.675,2.066,0.028,0.121,0,535.448,336.52
