%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100876.762,303.418,1.158,0.000,-0.020,0.296,-3.026,-1.783,0.107,1.255,-0.108,-2.490,-2.349,-2.248,-0.447,-1.251,1.162,-2.655,1.990,0.209,0.208,-0.450,-7.052,0.030,-0.418,0.002,535.448,336.520
100880.794,303.421,1.158,0.000,-0.020,0.136,-3.675,-2.563,0.214,0.523,-0.540,-2.283,-1.922,-2.355,-1.228,-0.938,0.528,-2.974,1.361,-0.000,0.104,-0.901,-7.042,0.049,-0.429,0.002,535.448,336.520
100888.857,303.421,1.158,0.489,0.138,0.136,-2.486,-2.563,0.428,1.464,-0.864,-1.972,-1.495,-1.605,-1.340,-0.417,2.007,-3.398,1.885,0.837,-0.518,-0.788,-7.052,0.068,-0.398,0.002,535.448,336.520
100884.825,303.424,1.158,0.489,0.138,0.136,-3.026,-2.118,0.107,0.627,0.108,-3.009,-1.922,-1.712,-0.558,-1.146,1.479,-2.549,1.885,0.209,-0.000,-1.126,-7.011,0.049,-0.408,0.002,535.448,336.520
100888.857,303.423,1.158,0.000,-0.020,-0.024,-2.810,-1.560,0.642,1.255,-0.000,-2.075,-2.563,-1.926,-1.005,-0.521,1.479,-2.443,1.990,-0.627,0.208,-1.013,-7.011,0.011,-0.388,0.002,535.448,336.520
100880.794,303.426,1.158,0.320,0.059,-0.344,-3.351,-1.783,0.107,1.046,-0.108,-1.868,-1.495,-2.248,-0.558,-0.521,1.479,-2.761,1.675,0.523,-0.311,-0.338,-7.032,0.030,-0.408,0.002,535.448,336.520
100884.825,303.426,1.158,0.000,-0.020,-0.344,-2.162,-3.009,0.107,1.359,0.108,-2.075,-2.029,-1.712,-1.116,-0.625,0.845,-2.761,1.885,-0.104,-0.000,-0.563,-7.021,0.049,-0.418,0.002,535.448,336.520
100876.762,303.421,1.158,0.320,0.059,-0.024,-3.459,-1.672,-0.534,0.836,-0.432,-2.179,-1.815,-1.712,-0.447,-0.834,1.162,-2.867,1.675,0.523,0.104,-0.901,-7.032,0.049,-0.418,0.002,535.448,336.520
100876.762,303.421,1.158,0.000,-0.099,-0.024,-2.594,-1.672,0.856,0.627,-0.108,-1.868,-2.136,-1.712,-0.558,-0.208,1.479,-2.655,1.990,-0.522,-0.000,-0.563,-7.063,0.049,-0.408,0.003,535.448,336.520
100880.794,303.439,1.158,0.489,0.138,0.296,-2.918,-2.452,0.321,1.150,-0.540,-2.075,-2.029,-2.140,-0.670,-0.729,1.796,-3.398,1.675,0.105,0.208,-0.563,-5.053,0.030,-0.307,0.002,535.448,336.520
100884.825,303.442,1.158,0.489,0.138,0.136,-2.810,-1.672,0.428,0.836,0.216,-3.113,-1.815,-1.926,-0.670,-0.729,1.479,-2.761,1.361,-0.000,-0.104,-1.464,-5.043,0.107,-0.297,0.001,535.448,336.520
100884.825,303.441,1.158,0.320,0.059,0.456,-2.702,-1.783,0.428,0.941,-0.216,-2.179,-2.136,-1.926,-0.781,-0.834,1.690,-2.761,2.304,-0.627,-0.415,-0.788,-5.053,0.049,-0.327,0.002,535.448,336.520
100884.825,303.432,1.158,0.613,0.217,0.296,-3.567,-2.006,0.749,1.150,-0.216,-1.972,-1.602,-2.248,-1.005,-0.000,1.268,-2.974,1.571,0.628,-0.104,-1.013,-5.053,0.030,-0.317,0.002,535.448,336.520
100884.825,303.436,1.158,0.320,0.059,0.136,-2.810,-2.675,0.428,1.568,-0.540,-1.868,-2.349,-1.605,-1.228,-0.834,1.796,-3.080,2.094,-0.104,0.104,-0.788,-5.053,0.049,-0.307,0.003,535.448,336.520
100888.857,303.436,1.158,0.489,0.138,0.136,-3.134,-1.449,0.107,1.568,0.541,-2.075,-2.242,-1.498,-0.112,-0.625,1.162,-2.549,1.466,-0.104,-0.415,-0.788,-5.085,0.049,-0.317,0.002,535.448,336.520
100876.762,303.437,1.158,0.000,-0.020,0.296,-2.486,-1.115,0.856,0.314,0.433,-1.868,-2.563,-1.819,-0.558,-0.313,1.056,-2.230,2.199,-0.940,0.104,-0.450,-5.095,0.049,-0.307,0.002,535.448,336.520
100880.794,303.437,1.158,0.000,-0.020,0.296,-2.810,-1.560,0.214,1.046,-0.432,-2.387,-2.242,-2.569,-0.893,-0.104,1.373,-2.549,2.094,0.314,-0.933,-1.238,-5.064,0.049,-0.327,0.002,535.448,336.520
100896.920,303.436,1.158,0.320,0.059,0.136,-3.134,-2.675,0.107,0.941,0.108,-2.490,-2.136,-1.605,-1.451,-1.146,1.056,-2.761,1.257,0.209,0.104,-1.238,-5.064,0.030,-0.317,0.001,535.448,336.520
100876.762,303.434,1.158,0.000,-0.020,0.296,-2.918,-1.560,0.107,1.046,-0.324,-2.387,-2.242,-2.676,-0.781,-1.563,1.585,-2.761,1.780,0.105,-0.207,-0.901,-5.022,0.030,-0.317,0.001,535.448,336.520
100884.825,303.442,1.158,0.000,-0.020,0.136,-3.351,-2.118,0.535,0.523,-0.216,-2.490,-2.456,-2.462,-1.228,-0.625,0.528,-3.186,1.780,-0.627,-0.311,-1.351,-5.095,0.049,-0.347,0.002,535.448,336.520
100892.888,303.436,1.158,0.320,0.059,0.296,-2.378,-2.452,-0.107,1.150,-0.648,-2.594,-2.136,-2.890,-1.116,-1.042,1.373,-3.717,0.942,-0.522,-0.415,-0.901,-5.053,0.049,-0.317,0.002,535.448,336.520
100884.825,303.439,1.158,0.489,0.138,0.296,-2.486,-2.118,-0.321,0.627,-0.432,-3.632,-2.242,-2.783,-0.670,-0.834,0.528,-2.974,1.466,-0.418,-0.518,-1.351,-5.043,0.030,-0.317,0.002,535.448,336.520
100884.825,303.439,1.158,0.489,0.138,0.296,-2.810,-2.341,0.642,0.941,-0.432,-2.594,-2.776,-2.140,-0.558,-1.563,0.528,-2.974,1.466,-0.731,-0.726,-1.013,-5.053,0.068,-0.307,0.002,535.448,336.520
100896.920,303.437,1.158,0.000,-0.020,0.136,-4.107,-2.675,0.000,0.627,-0.216,-2.802,-1.815,-3.211,-1.005,-0.729,0.106,-2.867,1.257,-0.209,-0.726,-1.238,-5.043,0.049,-0.317,0.002,535.448,336.520
100884.825,303.437,1.158,0.000,-0.020,0.136,-3.134,-3.009,-0.321,0.523,-0.972,-2.594,-2.136,-2.248,-2.121,-1.146,1.162,-3.398,1.466,-0.313,-0.311,-1.126,-5.064,0.049,-0.317,0.002,535.448,336.520
100880.794,303.436,1.158,0.489,0.138,0.296,-2.918,-1.672,-0.748,0.941,-0.216,-2.802,-1.602,-2.355,-0.558,-1.146,1.162,-2.336,1.361,0.105,-0.207,-0.901,-5.053,0.030,-0.327,0.001,535.448,336.520
100880.794,303.436,1.158,0.000,-0.257,-0.024,-2.810,-2.229,0.428,0.732,-0.216,-1.972,-2.136,-2.248,-0.447,-0.521,1.479,-2.761,2.094,-0.209,-0.415,-1.013,-5.053,0.068,-0.317,0.002,535.448,336.520
100888.857,303.439,1.158,0.320,0.059,0.296,-3.026,-1.783,0.856,1.673,-0.216,-2.075,-1.602,-2.783,-0.335,-0.104,1.268,-2.655,2.199,-0.104,-0.518,-0.563,-5.074,0.030,-0.317,0.002,535.448,336.520
100884.825,303.437,1.158,0.000,-0.099,0.136,-2.702,-2.341,0.749,1.150,0.433,-2.179,-1.815,-1.391,-0.893,0.000,1.162,-2.230,2.094,0.419,0.104,-0.901,-5.074,0.030,-0.317,0.001,535.448,336.520
100896.920,303.445,1.158,0.613,0.217,0.136,-2.918,-1.672,-0.428,1.777,0.108,-2.180,-1.708,-1.712,-0.335,-1.667,1.584,-2.655,1.361,0.523,0.208,-0.338,-3.096,0.088,-0.175,0.001,535.448,336.520
100892.888,303.449,1.158,0.489,0.138,-0.024,-2.810,-1.003,1.284,0.941,0.757,-1.972,-1.708,-1.712,-0.335,-0.208,0.951,-2.867,2.094,-0.731,0.208,-0.338,-3.106,0.030,-0.185,0.002,535.448,336.520
100884.825,303.439,1.158,0.000,-0.099,0.136,-2.486,-1.895,0.428,1.150,-0.216,-2.180,-1.495,-2.140,-0.670,-0.313,1.690,-3.080,1.571,0.523,-1.036,-0.788,-3.106,0.068,-0.195,0.002,535.448,336.520
100892.888,303.441,1.158,0.489,0.138,-0.184,-2.810,-2.786,0.321,0.941,0.108,-2.698,-2.029,-1.926,-0.670,-0.417,1.796,-2.230,2.723,0.000,0.311,-1.238,-3.106,0.049,-0.195,0.001,535.448,336.520
100892.888,303.441,1.158,0.320,0.059,-0.184,-1.945,-2.229,0.107,1.046,0.324,-2.180,-2.029,-2.247,-1.005,-1.146,1.056,-2.761,2.094,-0.209,-0.000,-0.563,-3.106,0.049,-0.195,0.001,535.448,336.520
100892.888,303.437,1.158,0.000,-0.020,-0.344,-3.134,-2.006,0.214,0.836,-0.324,-1.557,-1.602,-2.782,-1.340,-0.417,0.422,-2.867,1.885,-0.209,-0.207,-0.450,-3.096,0.068,-0.195,0.001,535.448,336.520
100880.794,303.439,1.158,0.000,-0.099,0.296,-2.270,-2.563,0.749,1.046,-0.324,-2.387,-1.602,-2.140,-0.670,-0.938,1.056,-3.611,1.990,0.000,-0.104,-1.013,-3.106,0.030,-0.185,0.001,535.448,336.520
100892.888,303.441,1.158,0.489,0.138,-0.024,-3.026,-1.449,-0.107,0.836,-0.216,-3.009,-2.563,-1.926,-0.670,-0.834,1.056,-2.761,1.361,-0.104,-0.311,-1.463,-3.086,0.011,-0.195,0.001,535.448,336.520
100888.857,303.442,1.158,0.715,0.296,-0.024,-3.134,-2.118,0.428,0.732,-0.540,-2.698,-2.883,-1.926,-0.781,-0.938,1.373,-2.974,1.990,-0.627,-0.207,-0.788,-3.075,0.049,-0.205,0.002,535.448,336.520
100900.951,303.442,1.158,0.613,0.217,0.136,-2.594,-1.672,0.856,1.255,0.108,-2.490,-1.922,-2.355,-0.781,-0.938,1.162,-3.186,1.571,0.105,-1.244,-1.126,-3.086,0.030,-0.195,0.002,535.448,336.520
100896.920,303.442,1.158,0.613,0.217,0.296,-2.918,-2.786,0.321,0.836,-0.108,-3.009,-2.456,-2.140,-2.009,-0.729,1.585,-2.655,1.885,-0.418,-0.207,-1.351,-3.075,0.049,-0.195,0.001,535.448,336.520
100896.920,303.441,1.158,0.489,0.138,-0.024,-2.486,-1.783,-0.214,1.255,-0.540,-2.179,-2.456,-2.676,-0.447,-1.876,1.268,-2.974,1.780,-0.104,-0.829,-1.126,-3.106,-0.009,-0.195,0.001,535.448,336.520
100884.825,303.441,1.158,0.320,0.059,0.136,-3.351,-1.895,0.535,0.314,-0.000,-2.179,-2.029,-2.248,-0.558,0.000,1.056,-3.080,1.466,-0.836,-0.207,-0.901,-3.086,0.030,-0.195,0.001,535.448,336.520
100880.794,303.437,1.158,0.000,-0.099,-0.024,-2.270,-2.452,0.642,0.732,-1.079,-2.698,-2.242,-2.248,-1.005,-0.729,1.479,-2.974,1.571,0.733,-0.104,-0.338,-3.075,0.049,-0.205,0.001,535.448,336.520
100888.857,303.437,1.158,0.613,0.217,-0.024,-2.918,-1.672,0.428,1.568,0.541,-2.906,-1.602,-2.140,-1.116,-0.729,1.268,-2.655,1.466,0.209,0.104,-1.688,-3.096,0.068,-0.215,0.001,535.448,336.520
100884.825,303.437,1.158,0.000,-0.020,-0.024,-2.702,-1.895,0.321,1.359,-0.108,-1.868,-2.456,-2.140,-1.116,-0.729,1.690,-2.549,1.780,-0.522,-0.415,-0.788,-3.096,0.030,-0.195,0.001,535.448,336.520
100888.857,303.441,1.158,0.000,-0.020,-0.184,-3.675,-1.895,0.214,1.150,-0.216,-2.179,-2.242,-2.890,-0.447,-0.729,1.162,-2.655,1.885,0.105,-0.104,-1.013,-3.086,0.049,-0.195,0.001,535.448,336.520
100880.794,303.439,1.158,0.613,0.217,0.136,-2.486,-2.452,0.321,1.464,-0.540,-2.283,-2.136,-1.712,-1.116,-0.313,1.690,-2.655,1.990,0.105,-0.000,-0.901,-3.096,0.049,-0.205,0.001,535.448,336.520
100892.888,303.437,1.158,0.320,0.059,-0.024,-2.594,-1.337,-0.534,0.627,-0.216,-2.490,-2.349,-1.605,-0.670,-1.459,1.162,-2.761,1.361,-0.104,0.311,-0.338,-3.086,0.011,-0.195,0.002,535.448,336.520
100888.857,303.441,1.158,0.613,0.217,0.136,-2.811,-1.226,0.535,0.732,0.324,-2.075,-1.922,-1.605,-1.005,-0.938,1.268,-2.655,1.257,-0.836,-0.415,-0.788,-3.075,0.049,-0.205,0.001,535.448,336.520
100888.857,303.449,1.158,0.489,0.138,0.136,-2.810,-1.560,0.535,0.732,-0.648,-2.075,-2.669,-2.355,-0.670,-0.417,1.796,-2.549,2.304,-0.209,0.000,-0.563,-1.003,0.068,-0.053,0.001,535.448,336.520
100892.888,303.449,1.158,0.320,0.059,0.296,-2.918,-2.118,1.177,1.150,-0.216,-2.179,-1.708,-2.676,-0.781,-0.208,1.690,-2.655,1.675,1.151,-0.311,-0.338,-1.024,0.030,-0.053,0.001,535.448,336.520
100884.825,303.450,1.158,0.489,0.138,-0.184,-2.594,-2.898,0.107,1.359,0.865,-2.179,-1.815,-1.605,-0.781,-0.625,1.902,-2.655,2.094,0.419,0.104,-1.576,-1.014,0.030,-0.083,0.000,535.448,336.520
100884.825,303.450,1.158,0.320,0.059,-0.024,-2.918,-1.337,0.107,1.150,0.216,-1.764,-2.136,-1.605,-0.335,-0.834,1.585,-2.549,1.990,0.523,0.312,-0.338,-1.003,0.068,-0.053,0.001,535.448,336.520
100888.857,303.447,1.158,0.000,-0.099,-0.024,-2.594,-1.560,0.642,0.836,0.108,-1.764,-1.922,-1.712,-0.558,-0.000,0.951,-2.124,2.199,-0.209,0.312,-0.563,-1.045,0.049,-0.063,0.001,535.448,336.520
100888.857,303.450,1.158,0.000,-0.020,-0.024,-2.702,-2.563,0.214,1.464,-0.324,-2.594,-2.136,-2.676,-0.670,-0.729,1.902,-3.080,1.571,0.105,-0.415,-0.675,-1.034,0.068,-0.063,0.001,535.448,336.520
100884.825,303.449,1.158,0.000,-0.020,-0.184,-2.594,-2.006,0.107,1.046,-0.216,-3.113,-1.922,-1.819,-0.781,-0.834,1.373,-2.336,0.838,0.314,-0.311,-1.464,-1.024,0.068,-0.073,0.001,535.448,336.520
100888.857,303.450,1.158,0.000,-0.020,0.296,-2.810,-1.672,0.321,0.836,-0.648,-2.179,-2.669,-1.926,-1.116,-0.938,1.162,-2.443,2.199,0.105,0.000,-0.563,-1.024,0.030,-0.063,0.001,535.448,336.520
100896.920,303.449,1.158,0.320,0.059,0.296,-3.567,-2.006,0.642,1.150,0.216,-2.490,-1.602,-2.783,-0.558,-0.208,0.951,-2.655,1.780,-0.000,-0.415,-0.563,-1.014,0.030,-0.043,0.000,535.448,336.520
100892.888,303.452,1.158,0.715,0.296,0.456,-2.270,-3.232,0.642,0.523,-0.540,-2.283,-1.708,-2.676,-0.781,-0.938,1.585,-3.505,2.094,0.733,-0.104,-1.126,-1.014,0.068,-0.043,0.000,535.448,336.520
100888.857,303.452,1.158,0.489,0.138,0.136,-2.918,-1.895,-0.107,0.732,-0.000,-2.698,-1.602,-1.712,-0.447,-0.417,1.479,-2.549,1.466,-0.418,-0.207,-0.901,-1.003,0.049,-0.063,0.001,535.448,336.520
100904.982,303.450,1.158,0.320,0.059,0.136,-2.918,-2.118,0.535,0.523,0.108,-2.698,-2.563,-2.355,-0.447,-0.417,1.373,-2.867,1.990,-0.418,0.415,-0.450,-1.014,0.068,-0.063,0.001,535.448,336.520
100896.920,303.447,1.158,0.613,0.217,0.296,-2.810,-2.229,0.642,1.673,-0.216,-2.179,-1.602,-2.462,-0.781,-0.313,2.007,-2.761,1.990,0.523,-0.933,-0.788,-1.024,0.030,-0.053,0.001,535.448,336.520
100896.920,303.450,1.158,0.320,0.059,-0.024,-3.134,-1.783,0.535,0.941,0.649,-2.802,-2.136,-1.605,-1.116,-1.042,1.796,-2.230,1.257,-0.418,0.312,-1.238,-1.024,0.049,-0.063,0.001,535.448,336.520
100876.762,303.452,1.158,0.000,-0.178,-0.344,-2.702,-1.672,-0.214,1.568,0.216,-2.075,-1.708,-1.819,-0.447,-1.459,1.479,-2.443,1.990,-0.000,-0.104,-0.675,-1.034,0.030,-0.063,0.001,535.448,336.520
100884.825,303.449,1.158,0.000,-0.099,-0.184,-2.918,-1.783,0.321,0.732,-0.000,-2.490,-2.136,-2.248,-0.558,0.104,0.845,-2.443,1.571,0.105,-0.207,-1.013,-1.086,0.068,-0.053,0.000,535.448,336.520
100888.857,303.450,1.158,0.000,-0.178,-0.184,-2.270,-2.341,0.321,1.568,-0.972,-2.179,-1.922,-1.605,-0.781,-0.729,1.584,-3.080,1.780,0.209,-0.726,-1.351,-1.034,0.088,-0.053,0.001,535.448,336.520
100888.857,303.452,1.158,0.000,-0.099,0.136,-3.134,-2.006,0.214,1.046,-0.324,-3.009,-2.776,-2.248,-1.228,-0.834,1.690,-2.867,1.675,0.105,-0.207,-1.576,-1.055,0.030,-0.063,0.001,535.448,336.520
100884.825,303.452,1.158,0.000,-0.020,0.136,-2.702,-1.560,-0.107,1.150,-0.216,-2.075,-2.456,-2.140,-0.223,-1.355,1.162,-3.186,1.780,-0.313,-0.415,-0.901,-1.024,0.049,-0.063,0.000,535.448,336.520
100892.888,303.453,1.158,0.320,0.059,-0.024,-3.459,-1.895,0.107,0.836,0.108,-2.283,-1.922,-2.462,-0.893,0.000,0.845,-3.080,2.094,-0.104,-0.829,-0.675,-1.024,0.030,-0.063,0.001,535.448,336.520
100888.857,303.453,1.158,0.000,-0.178,-0.024,-2.702,-1.560,1.070,0.209,-0.432,-1.972,-2.563,-2.569,-0.670,-0.208,1.373,-2.974,2.304,-0.522,-0.207,-0.338,0.007,0.030,-0.012,0.001,535.448,336.520
100876.762,303.453,1.158,0.000,-0.178,0.136,-3.134,-2.118,0.642,1.464,-0.432,-2.179,-1.602,-2.462,-0.670,-0.729,1.479,-2.443,1.885,0.419,-1.036,-0.675,0.028,0.011,-0.012,0.001,535.448,336.520
100884.825,303.452,1.158,0.000,-0.020,0.136,-2.810,-2.229,0.535,1.046,0.541,-2.075,-2.029,-1.819,-1.340,-0.729,1.796,-2.230,1.780,-0.209,0.104,-1.126,0.038,0.011,-0.012,0.000,535.448,336.520
100876.762,303.457,1.158,0.000,-0.020,0.456,-2.810,-1.449,0.535,1.255,-0.000,-2.594,-2.242,-2.033,-0.558,-2.084,1.056,-2.761,1.571,0.105,-0.207,-0.225,0.038,0.030,0.008,0.000,535.448,336.520
100896.920,303.460,1.158,0.000,-0.178,0.456,-3.351,-2.118,0.428,0.418,-0.540,-2.490,-1.495,-2.462,-1.005,-0.729,0.634,-2.867,1.257,-0.209,-0.104,-0.788,0.048,0.011,0.008,0.001,535.448,336.520
100892.888,303.455,1.158,0.320,0.059,0.456,-2.378,-2.563,0.107,1.255,-0.756,-2.490,-2.456,-2.248,-1.005,-0.313,1.479,-3.717,1.675,-0.000,-0.622,-1.238,0.048,0.068,-0.002,0.001,535.448,336.520
100888.857,303.463,1.158,0.000,-0.099,0.296,-2.594,-2.006,0.428,0.941,0.108,-3.217,-1.922,-2.033,-1.116,-1.146,0.951,-2.443,1.361,0.209,0.000,-1.689,0.038,0.011,0.008,0.000,535.448,336.520
100888.857,303.457,1.158,0.000,-0.020,-0.024,-2.486,-1.672,0.107,0.732,-0.108,-1.764,-2.349,-2.140,-0.558,-0.625,1.373,-2.336,1.885,-0.000,-0.207,-0.563,0.069,0.011,-0.012,0.002,535.448,336.520
100892.888,303.457,1.158,0.000,-0.178,0.296,-3.459,-1.672,0.749,1.673,-0.324,-2.075,-1.602,-2.676,-0.781,-0.313,0.951,-2.974,1.780,0.209,0.000,-0.675,0.048,0.011,-0.002,-0.000,535.448,336.520
100880.794,303.457,1.158,0.000,-0.336,0.136,-2.162,-2.786,0.642,1.464,-0.216,-2.387,-1.708,-1.605,-1.116,-0.417,1.268,-2.974,1.885,0.105,-0.207,-1.013,0.059,0.011,-0.002,0.001,535.448,336.520
100896.920,303.455,1.158,0.000,-0.020,-0.024,-3.026,-1.672,-0.641,1.359,0.324,-1.972,-2.242,-1.926,-0.335,-1.146,1.268,-2.336,1.571,0.105,0.000,-0.450,0.028,0.049,-0.002,0.001,535.448,336.520
100900.951,303.453,1.158,0.000,-0.178,-0.024,-2.810,-1.783,0.428,0.627,0.216,-2.387,-2.242,-1.926,-0.893,-0.313,0.422,-2.867,1.780,-0.522,-0.518,-0.675,0.017,0.049,-0.012,-0.000,535.448,336.520
100884.825,303.455,1.158,0.320,0.059,0.296,-2.810,-1.895,0.642,1.359,-0.432,-2.075,-1.708,-2.676,-0.447,-0.208,2.113,-2.867,1.466,0.209,-0.829,-0.788,0.038,0.030,-0.002,0.002,535.448,336.520
100896.920,303.457,1.158,0.000,-0.178,0.296,-2.918,-1.560,0.642,1.464,0.649,-3.009,-1.922,-2.569,-0.781,-0.625,1.268,-2.443,1.675,0.105,-0.311,-1.914,0.069,0.011,-0.002,0.000,535.448,336.520
100884.825,303.458,1.158,0.000,-0.099,0.136,-3.242,-2.118,0.321,1.359,-0.000,-1.868,-2.456,-2.140,-0.335,-1.251,1.479,-2.336,1.780,-0.313,-0.415,-0.675,0.048,0.030,0.008,0.001,535.448,336.520
100892.888,303.460,1.158,0.000,-0.099,-0.024,-3.242,-1.672,0.428,0.941,0.216,-1.868,-1.495,-2.248,-0.335,-0.729,0.951,-2.443,1.990,0.419,-0.415,-1.351,0.069,0.049,-0.012,0.000,535.448,336.520
100900.951,303.460,1.158,0.320,0.059,0.136,-2.378,-2.341,-0.107,1.673,-0.108,-2.179,-1.922,-2.033,-0.893,-0.521,1.373,-3.080,1.885,0.209,-0.000,-0.675,0.059,0.049,-0.002,0.001,535.448,336.520
100896.920,303.457,1.158,0.000,-0.020,-0.184,-2.270,-1.226,-0.214,0.732,-0.108,-3.009,-2.136,-1.605,-0.335,-1.042,1.584,-2.549,1.466,0.209,-0.311,-0.788,0.100,0.049,-0.002,0.000,535.448,336.520
100892.888,303.458,1.158,0.000,-0.020,-0.184,-2.702,-1.783,0.749,0.627,-0.216,-2.594,-2.349,-1.926,-0.447,-0.208,1.268,-2.655,2.199,-0.627,0.311,-0.788,0.059,0.030,0.008,0.001,535.448,336.520
100909.014,303.458,1.158,0.000,-0.099,-0.184,-3.026,-1.895,0.642,1.255,-0.000,-1.972,-1.922,-2.462,-0.223,0.418,1.584,-2.655,1.885,0.314,-0.415,-0.563,0.059,0.011,-0.002,0.001,535.448,336.520
100888.857,303.462,1.158,0.000,-0.178,0.296,-3.459,-1.783,0.535,1.046,0.216,-2.075,-1.922,-2.783,-0.781,-0.417,0.845,-2.549,2.199,0.419,-0.415,-0.788,0.965,0.030,0.049,0.000,535.448,336.520
100896.920,303.463,1.158,0.000,-0.099,0.456,-2.270,-2.229,0.535,1.359,0.216,-2.698,-1.922,-1.712,-0.558,-0.625,1.373,-2.867,1.780,-0.000,-0.104,-0.563,0.954,0.068,0.059,0.001,535.448,336.520
100892.888,303.470,1.158,0.000,-0.020,0.456,-2.378,-1.783,-0.428,1.046,-0.432,-2.283,-1.708,-1.819,-0.223,-1.459,1.268,-2.549,1.466,0.419,0.208,-1.013,0.944,0.049,0.049,0.001,535.448,336.520
