%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100937.234,300.994,1.168,0.648,0.245,-0.128,-2.162,-0.669,1.284,1.777,0.216,-1.141,-2.029,-1.391,0.335,0.522,2.113,-2.336,2.618,0.419,1.038,-0.45,-3.98,0.235,-0.141,0.002,535.448,336.52
100953.36,300.994,1.168,0.648,0.245,-0.448,-2.054,-0.557,0.963,2.196,-0.108,-1.868,-1.708,-2.248,0.112,-0.104,2.007,-1.805,2.618,1.151,0.104,-0.45,-3.99,0.254,-0.161,0,535.448,336.52
100961.423,300.998,1.169,0.908,0.482,-0.128,-2.27,-1.449,1.284,1.464,0.865,-1.972,-1.388,-1.284,-0.67,0.104,2.43,-2.018,2.513,0.523,0.934,-0.788,-3.98,0.254,-0.141,0.001,535.448,336.52
100953.36,300.999,1.168,0.98,0.561,0.192,-1.838,-1.226,0.428,1.464,0.324,-1.453,-1.922,-1.819,-0.112,-0.521,2.007,-2.867,2.094,1.047,0.415,-0.675,-3.98,0.216,-0.121,0.001,535.448,336.52
100957.391,301.001,1.168,0.831,0.403,-0.128,-2.378,-1.338,1.713,1.046,0.324,-1.557,-1.281,-1.926,-0.223,0.104,1.373,-2.336,2.513,0.419,0.311,-0.113,-3.97,0.274,-0.131,0.001,535.448,336.52
100953.36,300.999,1.168,0.648,0.245,-0.128,-2.162,-1.449,0.963,1.777,0,-1.868,-1.495,-2.14,-0.447,0,2.43,-2.336,2.513,1.047,-0.311,-0.45,-3.98,0.274,-0.131,0.001,535.448,336.52
100953.36,301.001,1.168,0.533,0.166,-0.128,-2.378,-0.78,0.963,1.359,0.541,-2.49,-1.388,-1.819,-0.112,0.313,2.113,-1.912,2.408,1.047,0.519,-1.126,-3.98,0.216,-0.131,0.002,535.448,336.52
100949.328,300.996,1.168,0.831,0.403,-0.128,-1.73,-1.003,1.07,2.196,0.865,-1.453,-1.708,-1.07,0.336,-0.104,2.43,-2.018,2.827,0.733,0.415,-0.225,-4.011,0.254,-0.141,0.001,535.448,336.52
100949.328,300.998,1.168,0.648,0.245,-0.288,-2.486,-0.892,1.177,1.673,0.541,-1.764,-1.602,-1.605,-0.223,0,1.585,-1.805,2.827,1.361,0.208,-0.675,-4.001,0.254,-0.131,0.001,535.448,336.52
100953.36,300.998,1.168,0.745,0.324,0.032,-1.621,-1.672,0.749,1.359,0.108,-2.075,-1.175,-1.177,0,0,2.113,-2.655,2.513,1.256,0.519,-0.113,-3.98,0.254,-0.121,0.002,535.448,336.52
100961.423,300.998,1.169,0.831,0.403,0.192,-2.378,-0.669,0.535,1.777,0.649,-2.075,-1.495,-1.819,0.447,-0.208,2.113,-1.487,1.78,0.733,0.415,-0.225,-3.98,0.235,-0.141,0.001,535.448,336.52
100953.36,300.996,1.168,0.745,0.324,0.032,-1.838,-0.669,1.177,1.046,0.324,-1.349,-1.815,-1.712,-0.112,0.313,1.69,-1.912,2.827,0.523,0.623,-0.563,-3.97,0.235,-0.131,0.001,535.448,336.52
100953.36,300.999,1.168,0.533,0.166,-0.128,-2.486,-0.892,0.749,1.673,0,-1.764,-1.281,-2.355,-0.112,-0.208,1.69,-2.124,2.304,0.628,-0.207,-0.338,-3.99,0.293,-0.121,0.001,535.448,336.52
100953.36,300.999,1.168,0.745,0.324,0.192,-1.838,-2.118,1.284,1.359,0.865,-1.972,-1.495,-1.712,-0.893,-0.104,2.218,-2.23,2.408,1.047,0.623,-0.901,-4.001,0.254,-0.131,0.002,535.448,336.52
100945.297,300.996,1.168,0.116,0.008,-0.128,-2.378,-1.115,0.428,1.464,0.541,-1.764,-1.708,-1.391,-0.335,-0.834,2.007,-1.912,2.408,1.047,0.415,0.113,-4.001,0.235,-0.141,0,535.448,336.52
100949.328,300.996,1.168,0.116,0.008,0.032,-2.811,-1.337,1.07,0.523,0.433,-1.868,-1.708,-1.498,0,0.313,1.162,-1.805,2.408,0.209,0.312,-0.45,-3.959,0.254,-0.141,0,535.448,336.52
100941.266,301.073,1.168,0.745,0.324,-0.128,-1.837,-0.78,1.07,1.568,0.973,-2.283,-1.708,-1.498,-0.781,0.209,2.43,-1.699,2.723,0.419,0.208,-1.238,-1.97,0.293,-0.06,0.001,535.448,336.52
100941.266,301.072,1.168,0.386,0.087,0.032,-2.054,-0.892,1.07,1.464,0.433,-1.764,-1.708,-1.605,-0.112,-0.521,2.007,-2.018,2.618,0.314,0.208,-0.113,-1.991,0.274,-0.08,0.001,535.448,336.52
100941.266,301.073,1.168,0.648,0.245,-0.128,-2.81,-1.337,1.284,1.359,0.973,-1.66,-1.068,-2.14,-0.447,0.104,1.162,-2.23,2.304,0.628,0.415,-0.113,-2.002,0.254,-0.06,0.001,535.448,336.52
100949.328,301.072,1.168,0.745,0.324,0.032,-1.837,-2.229,1.284,1.882,0.108,-1.972,-1.815,-1.284,-0.67,-0.104,2.324,-2.974,2.094,1.361,0.208,-0.563,-1.981,0.274,-0.06,0,535.448,336.52
100949.328,301.077,1.168,0.831,0.403,-0.128,-2.27,-1.449,0.428,1.673,0.757,-2.698,-1.175,-1.926,-0.223,-0.417,1.69,-2.018,1.885,0.837,0.623,-1.126,-1.981,0.274,-0.04,0.001,535.448,336.52
100957.391,301.077,1.168,1.047,0.64,0.032,-2.054,-1.337,1.177,1.464,0.216,-1.557,-1.815,-1.498,-0.223,-0.417,2.007,-2.23,2.618,-0.104,0.623,-0.45,-1.981,0.293,-0.06,0.001,535.448,336.52
100953.36,301.075,1.168,0.745,0.324,-0.128,-2.486,-1.003,1.284,1.882,0,-2.283,-0.747,-2.14,0.112,0.418,1.373,-2.018,2.199,1.047,0.104,-0.788,-1.97,0.254,-0.06,0.001,535.448,336.52
100961.423,301.073,1.168,0.745,0.324,-0.128,-1.729,-1.672,0.963,1.673,0.216,-1.66,-1.602,-1.284,-0.67,-0.104,1.69,-2.23,2.408,1.151,0.312,-0.225,-1.97,0.274,-0.07,0.001,535.448,336.52
100953.36,301.072,1.168,0.533,0.166,-0.128,-2.054,-1.003,0,1.464,0.108,-1.972,-1.068,-1.284,0.112,-0.417,1.479,-2.336,1.99,0.628,0.727,-0.338,-2.002,0.254,-0.07,0.001,535.448,336.52
100949.328,301.075,1.168,0.648,0.245,0.032,-1.945,-0.892,1.392,1.254,0.757,-1.141,-2.029,-1.284,0,0.418,2.007,-2.124,2.618,0.209,0.935,0,-1.991,0.293,-0.05,0,535.448,336.52
100949.328,301.072,1.168,0.533,0.166,-0.288,-2.486,-1.672,0.963,2.091,-0.108,-1.453,-1.602,-2.783,-0.112,0.418,2.641,-2.867,3.037,0.942,-0.207,-0.338,-1.991,0.274,-0.06,0.001,535.448,336.52
100953.36,301.073,1.168,0.648,0.245,0.032,-1.945,-1.56,0.749,2.091,0.649,-2.075,-1.388,-0.856,-0.893,0,2.113,-2.018,2.618,1.047,0.208,-1.013,-1.97,0.254,-0.07,0.001,535.448,336.52
100953.36,301.073,1.168,0.648,0.245,0.032,-2.378,-1.003,0.963,1.464,0.541,-1.764,-1.281,-1.712,0.559,-0.625,2.007,-2.124,1.78,1.361,0.104,0.451,-1.981,0.254,-0.06,0.001,535.448,336.52
100949.328,301.075,1.168,0.648,0.245,-0.128,-2.81,-1.56,1.392,0.941,0.541,-1.66,-1.175,-1.498,-0.558,0,1.796,-1.487,2.408,0.628,0.312,-0.338,-1.97,0.274,-0.08,0.001,535.448,336.52
100961.423,301.077,1.168,0.533,0.166,-0.288,-1.405,-1.449,1.392,1.986,0.108,-1.557,-1.388,-1.605,0.112,0.209,2.324,-2.549,2.723,0.837,0,-0.225,-1.981,0.293,-0.05,0.001,535.448,336.52
100941.266,301.072,1.168,0.533,0.166,-0.448,-1.729,-1.226,0.428,1.777,0.108,-1.868,-1.495,-1.177,0,0.313,2.219,-2.124,1.885,1.151,0.415,-0.901,-1.981,0.254,-0.06,0.002,535.448,336.52
100945.297,301.068,1.168,0.116,0.008,-0.448,-2.27,-0.669,1.499,1.777,0.649,-1.557,-2.029,-1.498,-0.447,0,1.902,-1.805,3.141,0.419,0.831,0.226,-2.002,0.274,-0.05,0.001,535.448,336.52
100937.234,301.07,1.168,0.116,0.008,-0.288,-2.378,-1.115,1.392,2.3,0.216,-1.764,-1.068,-2.033,-0.335,0.418,2.007,-2.336,2.932,1.047,0.104,0.113,-1.981,0.274,-0.05,0.001,535.448,336.52
100941.266,301.078,1.168,0.386,0.087,0.032,-1.73,-1.784,1.606,1.673,0.865,-1.349,-1.708,-1.07,-0.67,-0.208,1.902,-2.336,2.618,0.419,0.104,-0.788,-1.981,0.293,-0.09,0.001,535.448,336.52
100949.328,301.077,1.168,0.648,0.245,-0.448,-1.946,-0.557,0.214,2.196,0.433,-2.075,-0.961,-1.391,0.671,0.209,2.007,-1.805,1.99,1.361,0.727,0.451,-1.981,0.274,-0.06,0.001,535.448,336.52
100961.423,301.133,1.168,0.98,0.561,0.032,-3.027,-1.56,0.963,1.777,0.216,-2.075,-1.602,-2.248,-0.558,0.522,2.007,-2.124,2.513,0.419,0.208,-0.45,0.029,0.312,0.001,0.001,535.448,336.52
100949.328,301.141,1.168,0.648,0.245,-0.448,-1.838,-1.895,0.963,1.568,0.216,-1.868,-0.961,-1.819,-0.781,-0.313,1.902,-2.336,2.513,0.733,0.623,-0.901,-0.003,0.331,0.011,0.001,535.448,336.52
100945.297,301.133,1.168,0.831,0.403,-0.128,-2.162,-0.669,0.107,1.15,0.108,-2.075,-1.068,-1.605,0.335,0,1.796,-1.912,1.885,0.942,0.104,-0.45,0.018,0.293,-0.009,0.001,535.448,336.52
100945.297,301.13,1.168,0.648,0.245,0.032,-1.838,-0.78,0.642,0.627,0.541,-2.075,-2.029,-1.712,-0.112,0,1.902,-2.336,3.246,0.209,0.311,-0.225,-0.013,0.312,0.001,0.001,535.448,336.52
100941.266,301.133,1.168,0.648,0.245,0.032,-2.27,-0.78,1.499,1.777,0.324,-1.245,-0.961,-2.033,0,0.104,2.219,-2.23,2.827,1.047,0.104,-0.225,-0.034,0.312,0.011,0,535.448,336.52
100949.328,301.133,1.168,0.745,0.324,0.032,-1.946,-1.895,0.642,1.673,0.757,-1.557,-1.708,-1.07,-0.67,-0.208,2.219,-2.443,2.617,0.942,0.727,-1.013,-0.003,0.312,0.001,0,535.448,336.52
100961.423,301.13,1.168,0.831,0.403,0.352,-1.73,-0.78,0.642,1.987,0.433,-1.764,-1.495,-1.177,0.224,-0.625,2.535,-2.23,2.617,1.256,0.727,0.226,-0.023,0.351,0.001,0.001,535.448,336.52
100949.328,301.136,1.168,0.831,0.403,0.192,-2.702,-0.669,1.177,0.732,0.757,-1.868,-1.922,-1.712,-0.223,0.418,1.268,-2.124,2.827,0.209,0.934,0.338,0.008,0.331,0.001,0.001,535.448,336.52
100961.423,301.139,1.168,1.047,0.64,0.192,-1.73,-1.226,1.07,1.987,-0.432,-1.245,-1.388,-1.712,-0.223,0.522,2.641,-2.23,2.827,1.047,0.311,0.338,-0.003,0.293,0.011,0.001,535.448,336.52
100957.391,301.135,1.168,0.909,0.482,0.192,-1.73,-1.226,0.856,1.464,0.865,-1.972,-1.708,-2.14,-0.558,-0.104,1.902,-2.124,3.246,0.837,0.208,-1.013,-0.013,0.331,0.021,0.001,535.448,336.52
100957.391,301.135,1.168,0.831,0.403,0.192,-2.919,-0.446,0.535,1.464,0.216,-1.868,-1.495,-1.498,0.112,-0.521,2.113,-2.23,2.722,0.628,0.104,-0.45,-0.023,0.312,0.021,0.001,535.448,336.52
100945.297,301.133,1.168,0.648,0.245,0.192,-3.027,-1.226,0.749,1.046,0.433,-1.764,-1.388,-2.14,-0.335,0.313,1.268,-2.124,2.617,0.733,0.623,-0.901,0.008,0.274,0.021,0.001,535.448,336.52
100949.328,301.133,1.168,0.648,0.245,0.192,-2.054,-1.449,1.177,1.777,0.108,-1.66,-1.602,-1.177,-0.558,-0.521,2.113,-2.974,2.513,0.837,0,0.338,-0.013,0.274,0.021,0.001,535.448,336.52
100949.328,301.133,1.168,0.745,0.324,0.192,-1.838,-0.892,0.749,1.359,0,-2.283,-1.388,-1.605,0.112,-0.313,1.479,-1.912,1.885,0.942,0.208,-0.675,-0.003,0.293,0.021,0.001,535.448,336.52
100961.423,301.135,1.168,0.831,0.403,0.352,-1.946,-0.669,1.392,1.464,0.541,-1.764,-2.029,-1.177,0,-0.313,1.585,-2.336,2.513,-0.104,0.415,-0.225,-0.003,0.331,0.011,0.001,535.448,336.52
100961.423,301.138,1.168,0.533,0.166,0.512,-2.702,-1.338,1.177,1.882,0.108,-1.764,-1.815,-2.355,-0.335,-0.104,1.162,-2.443,2.723,1.047,0.312,-0.901,0.018,0.312,0.001,0.002,535.448,336.52
100945.297,301.135,1.168,0.648,0.245,0.192,-2.054,-1.895,0.428,1.15,0.649,-1.66,-1.708,-1.391,-0.335,0.104,2.113,-2.655,2.094,0.837,0.935,-0.788,-0.003,0.312,0.021,0.001,535.448,336.52
100957.391,301.133,1.168,0.831,0.403,0.352,-1.838,-1.115,0.214,1.568,0.324,-1.66,-1.602,-1.712,0.336,-0.417,1.902,-2.124,2.199,0.523,0.208,-0.788,0.008,0.312,0.032,0.001,535.448,336.52
100941.266,301.13,1.168,0.533,0.166,0.192,-1.73,-1.003,1.284,0.732,0.973,-1.557,-1.815,-1.819,0,0.313,1.796,-2.23,2.304,0.105,0.519,-0.563,-0.044,0.293,0.011,0,535.448,336.52
100949.328,301.131,1.168,0.116,0.008,0.192,-2.27,-1.56,1.284,1.882,-0.54,-2.179,-1.708,-2.14,-0.335,0.313,2.007,-2.549,2.618,1.151,-0.207,-0.45,-0.003,0.293,0.011,0.002,535.448,336.52
100961.423,301.175,1.168,0.745,0.324,-0.128,-2.702,-1.337,0.856,1.359,0.324,-1.868,-1.388,-2.14,-0.335,0,1.162,-1.912,2.827,0.314,0.208,-0.338,2.028,0.389,0.103,0.001,535.448,336.52
100957.391,301.175,1.168,0.909,0.482,-0.288,-1.838,-2.006,1.392,1.673,-0.324,-1.868,-1.388,-1.284,0,0,2.535,-2.974,3.141,0.837,0.104,-0.225,2.017,0.37,0.113,0.001,535.448,336.52
100961.423,301.172,1.168,0.745,0.324,-0.288,-2.27,-1.338,1.07,1.882,0.541,-1.868,-1.815,-1.391,0.224,0.104,1.69,-2.549,2.617,0.628,0,-1.013,2.017,0.351,0.082,0.001,535.448,336.52
100945.297,301.17,1.168,0.745,0.324,-0.288,-2.054,-0.669,1.499,1.882,0.649,-1.141,-2.136,-1.498,0,-0.104,1.585,-1.805,3.036,0.837,0.727,0,1.996,0.312,0.082,0.002,535.448,336.52
100957.391,301.167,1.168,0.98,0.561,-0.128,-2.702,-0.892,1.284,1.568,0.216,-1.349,-0.854,-2.033,-0.335,0.209,1.796,-1.593,3.036,1.047,0.727,-0.563,2.038,0.312,0.103,0.001,535.448,336.52
100961.423,301.172,1.168,0.98,0.561,0.032,-1.73,-1.449,0.856,1.987,0.433,-1.66,-1.708,-1.391,-0.781,0.313,1.69,-2.974,2.722,1.151,0.311,-0.45,2.028,0.331,0.103,0.002,535.448,336.52
100953.36,301.172,1.168,0.831,0.403,0.032,-1.73,-0.111,0.535,1.464,0.757,-2.283,-1.388,-1.605,0.335,0.209,2.113,-2.124,1.989,0.942,0.208,-0.45,2.017,0.312,0.103,0.001,535.448,336.52
