%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101896.721,302.979,1.172,0.435,0.111,-0.360,-2.162,-0.892,1.391,1.046,0.865,-1.141,-0.961,-1.284,0.671,0.626,2.324,-1.381,2.199,0.209,0.727,0.451,-7.972,0.034,-0.455,0.002,535.448,336.520
101888.658,302.984,1.172,0.435,0.111,-0.200,-1.729,-1.226,1.284,2.614,0.216,-0.934,-0.641,-2.140,0.224,0.626,2.218,-2.018,2.408,1.256,-0.207,0.000,-7.982,0.015,-0.485,0.003,535.448,336.520
101884.626,302.978,1.171,0.000,-0.205,-0.360,-2.054,-0.780,1.284,1.987,1.081,-1.660,-1.068,-1.177,-0.112,0.626,2.852,-1.805,2.513,1.151,1.142,-0.563,-7.982,0.015,-0.485,0.002,535.448,336.520
101888.658,302.981,1.172,0.435,0.111,-0.200,-1.621,-0.334,1.070,2.300,0.865,-0.934,-1.815,-1.498,-0.000,-0.208,2.535,-1.805,2.932,0.942,0.415,0.677,-7.982,-0.004,-0.496,0.003,535.448,336.520
101876.563,302.975,1.171,0.771,0.348,-0.360,-2.270,-0.780,1.391,1.673,0.757,-1.453,-0.107,-1.284,0.224,0.418,1.584,-1.381,2.827,1.465,1.038,0.113,-7.982,0.054,-0.475,0.002,535.448,336.520
101896.721,302.979,1.172,0.569,0.190,-0.520,-1.297,-1.560,1.177,2.405,0.865,-1.038,-0.534,-1.177,-0.223,0.209,2.007,-2.230,2.513,1.151,0.935,0.000,-7.982,0.015,-0.485,0.002,535.448,336.520
101876.563,302.975,1.171,0.232,0.032,-0.200,-2.162,-0.557,1.177,2.196,0.973,-1.245,-1.068,-0.963,0.783,0.313,2.852,-1.593,2.304,1.675,0.727,-0.338,-7.982,0.034,-0.496,0.002,535.448,336.520
101884.626,302.978,1.171,0.569,0.190,-0.040,-1.513,-0.223,1.713,1.987,0.649,-0.830,-1.495,-0.963,0.336,0.418,2.641,-1.699,3.141,1.256,1.246,0.113,-7.993,0.034,-0.465,0.002,535.448,336.520
101888.658,302.997,1.171,0.435,0.111,-0.360,-1.945,-0.780,1.284,1.359,0.216,-0.519,-1.175,-1.605,0.447,0.626,2.535,-2.018,3.141,1.047,0.208,0.113,-5.983,-0.023,-0.374,0.002,535.448,336.520
101884.626,302.995,1.171,0.000,-0.285,-0.520,-1.945,-1.226,1.606,2.405,0.108,-1.142,-0.747,-1.712,0.447,0.626,2.535,-2.124,2.618,1.047,0.311,0.226,-6.025,0.034,-0.394,0.001,535.448,336.520
101892.689,302.999,1.172,0.232,0.032,-0.520,-1.621,-1.672,1.713,1.777,0.865,-1.868,-0.747,-1.498,0.224,0.313,2.746,-1.912,2.723,0.523,0.623,-0.225,-5.994,-0.023,-0.394,0.002,535.448,336.520
101896.721,302.999,1.172,0.232,0.032,-0.520,-1.945,-0.334,1.177,1.987,0.973,-1.349,-1.175,-1.498,0.224,-0.417,2.535,-1.487,2.618,0.942,0.831,0.902,-5.994,0.015,-0.384,0.002,535.448,336.520
101900.752,302.999,1.172,0.000,-0.047,-0.360,-2.594,-1.003,2.141,2.091,0.649,-0.830,-0.107,-1.605,0.559,0.209,2.113,-1.487,2.513,1.360,0.727,0.000,-6.014,0.015,-0.384,0.002,535.448,336.520
101896.721,303.000,1.172,0.232,0.032,-0.360,-1.621,-1.783,1.391,2.091,0.324,-1.557,-0.854,-1.070,0.000,0.209,2.218,-2.018,2.408,1.570,0.519,0.113,-5.994,0.015,-0.384,0.001,535.448,336.520
101900.752,303.002,1.172,0.435,0.111,-0.200,-1.621,-0.669,1.284,1.568,0.973,-1.868,-0.534,-1.177,0.112,0.209,2.218,-1.487,2.304,0.942,1.038,-0.225,-5.994,-0.004,-0.384,0.001,535.448,336.520
101900.752,302.999,1.172,0.000,-0.047,-0.200,-1.729,-0.557,1.070,1.568,0.216,-1.141,-2.136,-1.284,0.336,0.104,2.007,-2.018,3.141,0.837,0.519,0.226,-6.004,0.015,-0.394,0.001,535.448,336.520
101896.721,303.000,1.172,0.232,0.032,-0.360,-2.270,-0.892,1.499,2.405,1.190,-1.245,-0.854,-2.569,0.112,0.104,2.007,-2.018,2.408,1.256,0.104,-0.675,-5.983,-0.004,-0.394,0.001,535.448,336.520
101896.721,302.997,1.172,0.000,-0.126,-0.520,-1.837,-1.783,1.606,2.091,1.081,-1.868,-0.747,-1.391,-0.670,0.313,2.218,-2.124,2.827,1.360,0.727,0.113,-6.035,0.034,-0.384,0.001,535.448,336.520
101896.721,302.997,1.172,0.000,-0.047,-0.360,-1.837,-0.223,0.856,2.300,1.081,-1.557,-0.854,-1.284,0.783,-0.208,2.219,-1.381,2.304,1.151,0.934,0.226,-6.025,0.015,-0.384,0.002,535.448,336.520
101888.658,302.995,1.171,0.000,-0.126,-0.520,-2.054,-0.780,1.927,1.464,1.081,-1.349,-1.175,-1.498,0.224,0.835,2.007,-2.018,2.827,0.000,0.727,0.000,-6.014,0.034,-0.384,0.003,535.448,336.520
101892.689,303.000,1.172,0.000,-0.126,-0.520,-1.405,-0.892,1.391,2.300,0.649,-1.660,-0.854,-1.819,0.336,0.731,2.536,-1.912,2.932,1.256,0.208,0.338,-6.025,0.034,-0.374,0.000,535.448,336.520
101892.689,302.994,1.172,0.000,-0.126,-0.520,-1.405,-1.115,1.070,1.673,0.973,-1.868,-1.068,-1.070,-0.112,0.313,2.536,-1.274,2.513,1.151,1.246,-0.338,-6.035,0.015,-0.394,0.002,535.448,336.520
101892.689,303.002,1.171,0.000,-0.205,-0.200,-1.621,-0.892,1.499,1.777,0.757,-1.764,-1.708,-1.712,0.783,-0.104,2.324,-1.487,2.618,1.465,1.038,0.790,-6.004,0.034,-0.374,0.002,535.448,336.520
101892.689,303.004,1.171,0.000,-0.126,-0.200,-2.054,-0.780,1.391,2.091,0.973,-0.623,-0.747,-1.498,0.447,0.522,2.007,-1.593,2.932,1.570,0.935,0.226,-6.004,0.015,-0.384,0.003,535.448,336.520
101896.721,303.000,1.172,0.232,0.032,-0.040,-1.405,-1.115,1.391,2.300,0.108,-1.349,-0.320,-0.535,0.112,0.418,2.747,-2.018,3.351,1.570,0.727,0.000,-6.014,0.015,-0.394,0.002,535.448,336.520
101888.658,303.002,1.171,0.000,-0.047,-0.360,-1.405,-0.223,1.391,2.718,1.081,-1.141,-0.747,-1.391,0.224,-0.000,2.536,-1.487,1.780,2.407,1.558,-0.450,-6.004,-0.004,-0.364,0.002,535.448,336.520
101884.626,303.000,1.171,0.000,-0.047,-0.360,-1.729,-0.557,2.034,1.987,1.190,-0.830,-1.388,-0.963,0.336,0.418,2.747,-1.487,3.037,0.837,1.038,0.564,-6.025,0.015,-0.374,0.001,535.448,336.520
101884.626,302.997,1.171,0.000,-0.047,-0.200,-2.486,-0.780,1.713,2.091,0.757,-1.141,-0.427,-1.712,0.671,0.939,2.536,-1.912,2.304,1.779,0.519,0.790,-6.004,0.054,-0.374,0.003,535.448,336.520
101888.658,303.005,1.171,0.232,0.032,-0.040,-1.837,-1.672,1.713,2.196,0.757,-0.934,-0.534,-1.284,-0.558,1.044,2.852,-2.124,2.827,1.988,1.557,-0.113,-4.026,0.034,-0.272,0.002,535.448,336.520
101904.784,303.008,1.172,0.435,0.111,0.120,-1.513,0.112,0.856,2.614,0.757,-1.245,-0.747,-1.712,0.671,0.000,2.641,-1.487,1.885,0.942,0.623,0.226,-3.974,0.034,-0.272,0.001,535.448,336.520
101896.721,303.012,1.172,0.770,0.348,-0.040,-2.162,-0.780,2.141,1.046,0.649,-1.038,-1.708,-0.963,0.224,0.000,1.690,-1.274,3.246,0.209,0.934,0.790,-3.963,0.054,-0.272,0.001,535.448,336.520
101892.689,303.010,1.171,0.435,0.111,-0.360,-1.621,-0.892,1.713,2.614,0.757,-0.934,-1.175,-1.712,-0.223,0.731,2.535,-2.018,2.304,1.465,-0.000,0.000,-3.984,0.034,-0.282,0.002,535.448,336.520
101892.689,303.012,1.171,0.569,0.190,-0.200,-2.054,-1.449,1.391,1.777,0.973,-1.453,-1.068,-0.963,-0.335,0.209,2.641,-1.274,2.723,1.360,0.727,-0.450,-3.974,0.034,-0.272,0.000,535.448,336.520
101892.689,303.004,1.171,0.000,-0.047,-0.200,-2.054,-0.334,0.856,1.987,0.216,-1.141,-1.281,-1.819,0.783,-0.834,2.007,-1.593,2.618,0.942,0.727,0.338,-4.015,0.034,-0.262,0.001,535.448,336.520
101888.658,303.010,1.171,0.000,-0.047,-0.360,-2.486,-1.003,1.284,1.464,0.541,-0.934,-0.534,-1.819,0.000,0.313,1.690,-1.487,2.723,0.733,0.727,0.226,-4.005,0.015,-0.252,0.001,535.448,336.520
101892.689,303.008,1.171,0.000,-0.126,-0.360,-1.729,-1.226,0.856,1.777,0.216,-1.557,-1.175,-1.284,-0.447,0.313,2.535,-2.018,2.513,0.733,0.519,-0.113,-4.015,0.015,-0.272,0.002,535.448,336.520
101888.658,303.008,1.171,0.000,-0.126,-0.040,-1.729,-0.669,1.284,1.464,1.081,-1.660,-0.641,-1.070,0.783,-0.313,2.007,-2.124,1.885,0.837,0.623,-0.450,-4.026,0.034,-0.262,0.001,535.448,336.520
101892.689,303.012,1.171,0.000,-0.285,-0.360,-1.621,-1.003,1.713,1.673,0.324,-1.557,-1.602,-1.177,0.224,-0.000,2.113,-1.699,2.618,-0.104,0.208,0.113,-4.005,0.015,-0.282,0.002,535.448,336.520
101892.689,303.007,1.171,0.000,-0.285,-0.520,-2.054,-0.892,1.391,1.987,0.541,-1.038,-0.534,-1.819,0.336,0.418,1.796,-1.912,2.932,1.047,0.415,0.000,-3.995,0.034,-0.272,0.000,535.448,336.520
101892.689,303.013,1.171,0.000,-0.126,-0.360,-1.513,-1.226,1.284,2.196,0.973,-1.349,-1.281,-1.070,-0.335,0.731,2.535,-2.549,2.932,0.942,0.934,-0.225,-3.995,0.034,-0.282,0.002,535.448,336.520
101896.721,303.010,1.172,0.000,-0.047,-0.520,-1.729,-1.560,0.856,2.405,0.541,-1.453,-1.281,-1.391,0.447,-0.208,1.901,-2.124,2.303,1.570,0.727,0.564,-3.995,0.054,-0.272,0.001,535.448,336.520
101900.752,303.010,1.172,0.232,0.032,-0.360,-2.054,-1.003,2.034,1.673,1.514,-1.038,-1.068,-0.856,0.559,0.835,1.901,-1.912,2.408,0.942,0.623,0.677,-3.984,0.054,-0.272,0.001,535.448,336.520
101876.563,303.010,1.171,0.000,-0.126,-0.680,-1.513,-0.892,1.284,1.987,-0.108,-1.660,-0.534,-1.926,0.112,0.835,2.958,-1.699,2.932,0.837,0.727,0.677,-3.995,0.015,-0.262,0.001,535.448,336.520
101880.595,303.007,1.171,0.000,-0.285,-0.360,-1.189,-0.780,1.606,2.196,1.947,-1.245,-0.747,-0.749,0.224,0.731,2.746,-1.593,2.722,1.465,1.142,-0.675,-3.995,0.034,-0.272,0.001,535.448,336.520
101900.752,303.005,1.172,0.000,-0.126,-0.520,-1.081,-0.446,1.284,2.405,0.649,-0.830,-1.281,-1.177,0.336,-0.000,2.324,-1.168,2.827,1.047,0.519,0.677,-4.026,0.034,-0.262,0.001,535.448,336.520
101884.626,303.002,1.171,0.000,-0.364,-0.520,-2.378,-1.226,1.391,1.987,0.649,-0.934,-0.854,-1.605,-0.112,0.835,1.901,-1.062,2.513,1.047,1.142,0.564,-4.015,0.015,-0.272,0.002,535.448,336.520
101888.658,303.000,1.171,0.000,-0.205,-0.840,-1.621,-1.003,1.499,2.091,0.324,-1.660,-0.961,-0.535,-0.223,0.418,2.535,-2.443,3.141,1.256,0.623,0.000,-4.015,0.034,-0.272,-0.000,535.448,336.520
101896.721,303.007,1.172,0.000,-0.205,-0.520,-2.270,-0.669,0.856,1.777,1.190,-2.075,-1.388,-1.177,0.224,0.209,2.641,-1.593,1.885,1.465,0.519,-0.225,-3.974,0.054,-0.282,0.002,535.448,336.520
101892.689,303.012,1.171,0.000,-0.285,-0.040,-2.810,-0.446,1.820,2.300,0.649,-1.557,-1.068,-2.033,-0.223,0.626,1.690,-2.018,3.141,1.361,0.415,-0.113,-2.027,0.015,-0.140,0.001,535.448,336.520
101888.658,303.013,1.171,0.000,-0.126,-0.040,-1.729,-1.560,1.284,1.987,0.649,-1.868,-0.961,-0.856,-0.447,-0.000,2.430,-2.443,2.513,1.675,1.038,-0.225,-2.016,0.054,-0.150,0.001,535.448,336.520
101892.689,303.015,1.171,0.000,-0.047,-0.200,-2.162,-0.780,0.749,2.823,0.757,-1.557,-1.175,-1.605,0.559,-0.729,2.324,-2.124,2.094,1.151,0.623,-0.225,-2.016,0.034,-0.140,0.001,535.448,336.520
101908.815,303.013,1.172,0.000,-0.126,0.280,-2.378,-1.003,1.713,1.150,0.865,-1.557,-1.068,-1.391,0.112,-0.000,2.007,-1.805,3.141,-0.418,0.208,0.113,-1.995,0.034,-0.140,0.001,535.448,336.520
101900.752,303.010,1.172,0.000,-0.126,0.280,-2.486,-0.780,1.070,2.196,-0.216,-1.557,-1.281,-1.819,-0.223,0.104,2.535,-2.230,2.304,0.628,0.312,0.226,-1.954,0.034,-0.160,0.000,535.448,336.520
101896.721,303.018,1.171,0.000,-0.047,0.120,-1.837,-0.892,1.177,2.196,1.406,-1.557,-1.175,-0.749,-0.223,-0.000,2.641,-1.593,2.723,0.942,1.038,-0.338,-1.964,0.054,-0.150,0.000,535.448,336.520
101900.752,303.016,1.172,0.569,0.190,0.280,-1.837,-0.446,0.856,1.987,0.541,-1.349,-1.068,-1.712,0.336,-0.208,1.902,-1.381,3.037,0.942,0.312,0.113,-2.016,0.034,-0.140,0.000,535.448,336.520
101896.721,303.018,1.171,0.000,-0.047,0.280,-2.270,-0.223,1.820,1.882,0.649,-1.557,-0.641,-1.498,0.224,0.522,1.902,-1.912,2.408,1.047,0.831,0.338,-2.016,0.015,-0.140,0.001,535.448,336.520
101900.752,303.016,1.172,0.000,-0.126,-0.040,-1.189,-2.006,0.963,1.882,0.324,-1.141,-1.068,-1.284,-0.335,-0.000,2.958,-2.018,2.932,1.465,0.831,0.902,-2.016,0.054,-0.150,0.001,535.448,336.520
101900.752,303.015,1.172,0.000,-0.205,0.120,-1.513,-0.557,1.177,2.300,1.298,-1.453,-1.068,-0.856,0.559,-0.208,2.324,-1.168,2.408,1.047,0.727,0.113,-1.985,0.054,-0.140,0.001,535.448,336.520
101896.721,303.010,1.172,0.232,0.032,-0.040,-1.945,-0.557,1.606,1.987,0.541,-1.038,-1.602,-0.856,0.671,0.626,2.218,-1.593,3.037,0.419,1.142,0.338,-2.016,0.054,-0.140,-0.000,535.448,336.520
101892.689,303.010,1.171,0.000,-0.285,-0.520,-1.621,-0.334,1.606,2.091,0.865,-1.245,-0.854,-1.391,-0.000,0.731,2.746,-1.593,2.827,1.779,0.208,0.113,-2.048,0.015,-0.140,0.001,535.448,336.520
101896.721,303.007,1.172,0.000,-0.126,-0.200,-1.513,-1.115,1.820,2.300,1.190,-1.349,-0.747,-1.070,0.336,0.731,2.535,-1.381,2.827,1.151,0.727,-0.563,-2.037,0.054,-0.150,0.000,535.448,336.520
101888.658,303.012,1.171,0.000,-0.205,-0.040,-1.729,-0.780,0.856,2.196,0.865,-1.038,-0.854,-0.535,0.783,-0.104,2.641,-1.381,3.036,1.465,1.350,0.902,-1.995,0.015,-0.150,0.001,535.448,336.520
101900.752,303.013,1.172,0.000,-0.126,0.120,-1.621,-1.003,1.606,2.091,0.108,-1.141,-0.854,-1.391,0.559,1.148,2.218,-1.381,2.513,1.047,0.519,0.677,-2.016,0.034,-0.130,0.001,535.448,336.520
101900.752,303.016,1.172,0.000,-0.126,-0.040,-1.081,-1.337,1.606,2.823,0.757,-0.934,-0.214,-1.070,0.336,0.731,2.852,-2.336,2.932,1.779,0.623,0.000,-2.027,0.054,-0.140,0.000,535.448,336.520
101908.815,303.015,1.172,0.000,-0.126,0.120,-1.405,-0.669,0.963,1.673,0.973,-1.557,-0.641,-1.284,0.336,0.209,2.958,-1.274,2.094,1.884,1.038,0.113,-2.027,0.054,-0.150,0.000,535.448,336.520
101900.752,303.018,1.172,0.000,-0.047,0.120,-1.405,-0.557,2.034,2.300,0.216,-1.245,-0.854,-0.856,0.559,0.626,2.535,-1.699,3.246,0.523,0.934,0.564,-2.027,0.015,-0.160,0.001,535.448,336.520
101900.752,303.016,1.172,0.000,-0.047,-0.200,-1.945,-0.446,1.820,2.928,0.541,-1.141,-0.641,-1.712,1.007,0.626,2.535,-1.274,3.036,1.570,0.727,0.564,-2.037,0.034,-0.130,0.000,535.448,336.520
101900.752,303.016,1.172,0.000,-0.126,-0.360,-1.189,-1.226,1.391,2.614,1.622,-1.764,-0.427,-0.749,-0.112,0.731,2.958,-2.018,2.722,1.674,0.831,-0.113,-2.037,0.054,-0.160,0.001,535.448,336.520
101888.658,303.026,1.171,0.435,0.111,-0.360,-1.405,-0.446,1.927,1.882,0.973,-0.830,-1.495,-1.177,0.336,0.939,2.324,-1.168,2.932,0.523,0.831,0.113,0.014,0.015,-0.028,0.001,535.448,336.520
101884.626,303.029,1.171,0.232,0.032,-0.520,-1.837,-0.892,1.070,2.509,1.190,-1.245,-0.747,-1.819,-0.112,0.522,2.429,-2.124,2.723,1.047,0.415,-0.113,0.024,0.054,-0.039,0.000,535.448,336.520
101888.658,303.028,1.171,0.435,0.111,-0.520,-1.405,-1.560,1.606,1.568,0.973,-1.245,-0.961,-1.070,-1.116,0.522,2.641,-2.018,2.513,1.256,0.727,-0.225,0.024,0.034,-0.028,0.000,535.448,336.520
101888.658,303.026,1.171,0.569,0.190,-0.360,-1.837,-0.557,1.070,1.882,0.865,-0.934,-0.961,-1.391,0.336,-0.521,2.113,-2.018,2.199,0.733,1.038,-0.113,0.024,0.034,-0.028,0.000,535.448,336.520
101888.658,303.029,1.171,0.677,0.269,-0.520,-1.729,-1.003,1.499,1.673,0.865,-0.934,-0.214,-1.070,0.000,0.626,1.796,-1.593,2.618,1.047,0.623,0.113,0.045,0.054,-0.028,0.001,535.448,336.520
101892.689,303.026,1.171,0.435,0.111,-0.680,-1.297,-0.780,1.713,1.882,-0.108,-1.453,-1.175,-1.498,-0.447,0.522,2.852,-2.336,2.723,0.942,0.415,0.113,0.014,0.054,-0.039,0.000,535.448,336.520
101880.595,303.026,1.171,0.000,-0.126,-0.520,-1.729,-0.892,1.070,1.777,0.541,-2.075,-0.534,-1.498,0.000,0.626,2.113,-1.699,2.094,0.942,0.623,-0.563,0.014,0.034,-0.028,-0.001,535.448,336.520
101884.626,303.028,1.171,0.000,-0.047,-0.520,-1.621,-0.446,1.606,1.464,0.216,-1.764,-1.602,-1.712,0.447,0.209,2.007,-1.699,3.351,0.419,0.727,0.451,0.024,-0.004,-0.018,0.001,535.448,336.520
101880.595,303.029,1.171,0.000,-0.047,-0.520,-3.026,-0.669,1.606,1.777,0.973,-1.764,-0.641,-2.033,-0.000,-0.417,1.690,-1.593,2.513,0.523,0.934,0.113,-0.007,0.034,-0.028,0.001,535.448,336.520
101892.689,303.029,1.171,0.000,-0.205,-0.520,-1.837,-2.118,1.070,1.673,0.324,-1.660,-1.388,-1.712,-1.005,-0.104,2.007,-2.336,2.304,0.733,0.208,-0.450,0.035,0.015,-0.018,0.000,535.448,336.520
101888.658,303.028,1.171,0.232,0.032,-0.200,-1.837,-0.780,0.214,1.673,0.757,-2.075,-1.175,-1.070,0.112,-0.208,2.536,-1.699,2.408,1.465,0.415,0.226,0.014,0.034,-0.039,0.000,535.448,336.520
101904.784,303.028,1.172,0.000,-0.047,-0.200,-2.162,-0.669,1.391,1.882,0.541,-1.453,-1.495,-1.177,-0.112,-0.417,1.902,-2.230,2.827,0.733,0.934,0.226,0.014,0.034,-0.028,0.001,535.448,336.520
101900.752,303.031,1.171,0.435,0.111,-0.360,-2.054,-1.003,1.177,1.987,-0.216,-1.453,-0.641,-2.248,-0.000,-0.000,2.641,-1.805,2.827,1.360,0.104,-0.113,0.045,0.034,-0.018,0.000,535.448,336.520
101896.721,303.031,1.171,0.000,-0.047,-0.200,-2.162,-0.780,0.963,1.777,0.865,-1.764,-1.068,-1.391,-0.112,0.626,2.641,-1.912,2.513,1.047,0.623,-0.225,0.014,0.054,-0.039,-0.000,535.448,336.520
101900.752,303.031,1.171,0.569,0.190,-0.200,-1.621,-1.003,1.284,1.777,0.757,-1.141,-0.854,-1.391,0.671,-0.417,1.902,-1.593,3.141,0.314,0.208,0.338,0.024,0.034,-0.028,0.001,535.448,336.520
101896.721,303.028,1.171,0.000,-0.126,-0.040,-2.486,-1.003,1.391,1.882,0.541,-0.934,-0.427,-1.605,0.224,0.626,1.796,-1.912,3.037,1.151,0.623,0.226,-0.017,0.054,-0.028,0.000,535.448,336.520
101892.689,303.026,1.171,0.000,-0.047,-0.040,-1.513,-1.783,1.391,2.509,0.865,-1.245,-0.534,-1.070,-0.335,0.418,2.430,-2.018,2.408,1.465,0.831,-0.225,0.004,0.015,-0.028,0.000,535.448,336.520
101880.595,303.023,1.171,0.000,-0.126,-0.200,-1.945,-0.446,1.391,2.196,0.649,-1.868,-0.854,-1.070,0.559,-0.104,2.113,-1.699,1.780,1.151,0.935,0.000,0.004,0.054,-0.039,0.001,535.448,336.520
101884.626,303.021,1.171,0.000,-0.205,-0.200,-1.405,-0.669,1.606,1.882,0.324,-1.349,-1.602,-0.963,0.783,0.418,2.324,-1.381,3.246,0.733,0.935,0.113,-0.007,0.034,-0.028,0.000,535.448,336.520
101892.689,303.020,1.171,0.000,-0.126,-0.360,-1.729,-0.446,1.713,2.300,0.433,-1.141,-0.961,-1.284,0.224,0.626,2.747,-1.487,2.827,1.360,0.415,0.338,-0.007,0.054,-0.018,0.000,535.448,336.520
101896.721,303.063,1.171,0.000,-0.047,-0.520,-1.729,-0.892,1.713,2.300,1.190,-1.557,-0.747,-1.391,-0.335,0.418,2.007,-2.018,2.617,0.628,0.727,-0.450,2.086,0.092,0.083,0.000,535.448,336.520
101900.752,303.065,1.171,0.000,-0.285,-0.520,-1.729,-0.334,0.856,2.196,1.081,-0.934,-0.854,-1.391,0.895,-0.834,2.536,-2.018,2.199,0.942,0.935,0.226,2.117,0.054,0.083,-0.000,535.448,336.520
101892.689,303.066,1.171,0.000,-0.285,-0.520,-2.162,-0.557,1.499,1.464,0.757,-1.038,-1.175,-1.926,-0.112,0.313,0.951,-1.274,2.513,0.942,1.246,0.451,2.076,0.015,0.063,-0.001,535.448,336.520
101904.784,303.063,1.171,0.000,-0.285,-0.360,-1.189,-1.115,1.713,2.718,0.108,-1.245,-0.854,-1.070,0.559,0.626,2.430,-2.018,2.617,1.047,0.519,-0.450,2.065,0.034,0.063,0.001,535.448,336.520
101892.689,303.066,1.171,0.000,-0.205,-0.680,-1.405,-1.226,0.856,2.091,0.108,-1.868,-1.602,-1.605,-0.335,0.209,2.641,-1.487,1.989,0.837,1.142,-0.338,2.065,0.054,0.053,0.000,535.448,336.520
101884.626,303.068,1.171,0.000,-0.126,-0.200,-1.837,-0.334,1.284,2.614,0.649,-1.038,-1.495,-1.070,0.224,0.418,2.219,-1.381,3.141,1.047,0.104,-0.225,2.076,0.073,0.073,-0.000,535.448,336.520
