%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101090.429,302.110,1.166,0.116,0.008,-0.272,-1.729,-0.334,1.392,2.300,1.622,-1.764,-1.495,-1.284,0.224,0.104,2.219,-1.274,2.199,1.256,0.935,-0.113,-4.010,0.151,-0.251,0.002,535.448,336.520
101078.335,302.109,1.166,0.000,-0.071,-0.272,-1.513,0.000,1.820,2.300,0.324,-0.934,-1.068,-1.284,0.447,0.209,2.324,-1.168,3.455,0.733,0.935,0.677,-4.010,0.170,-0.271,0.003,535.448,336.520
101082.366,302.107,1.166,0.000,-0.071,-0.112,-1.945,-1.003,1.606,1.987,1.190,-1.245,-0.320,-1.819,0.559,0.626,2.219,-1.168,3.246,1.465,0.727,0.338,-3.999,0.151,-0.241,0.003,535.448,336.520
101086.398,302.107,1.166,0.000,-0.150,-0.272,-1.297,-1.560,1.392,2.300,0.757,-0.830,-0.641,-0.535,-0.223,0.418,2.641,-1.487,2.513,1.779,1.038,0.226,-3.999,0.132,-0.251,0.002,535.448,336.520
101090.429,302.107,1.166,0.116,0.008,-0.432,-1.729,-0.223,1.070,2.509,1.298,-0.727,-0.854,-0.963,0.447,-0.521,2.958,-1.699,2.303,1.360,0.935,0.338,-3.999,0.132,-0.261,0.002,535.448,336.520
101078.335,302.112,1.166,0.116,0.008,-0.112,-1.081,-0.892,2.141,1.359,1.298,-0.830,-1.068,-1.391,0.336,0.835,2.219,-1.381,2.722,1.047,0.831,0.564,-3.999,0.132,-0.241,0.002,535.448,336.520
101082.366,302.107,1.166,0.534,0.166,-0.112,-1.081,-0.669,1.820,2.614,0.541,-0.830,-0.534,-1.498,-0.000,0.313,2.113,-1.805,3.141,1.570,0.208,0.564,-3.958,0.151,-0.251,0.001,535.448,336.520
101086.398,302.115,1.166,0.534,0.166,-0.272,-1.405,-0.557,1.713,2.509,1.190,-1.557,-0.854,-1.177,0.447,0.313,2.641,-0.956,2.513,0.733,1.142,-0.563,-3.999,0.132,-0.251,0.002,535.448,336.520
101094.461,302.109,1.166,0.648,0.245,-0.272,-1.513,-0.446,1.177,1.987,0.649,-0.415,-1.175,-1.177,0.559,-0.208,2.747,-1.381,3.036,0.733,1.038,0.564,-3.999,0.132,-0.241,0.002,535.448,336.520
101094.461,302.109,1.166,0.386,0.087,-0.112,-2.162,-0.780,1.820,2.091,0.865,-0.727,-0.427,-1.177,0.224,0.313,2.113,-1.062,2.827,1.256,1.038,0.564,-3.989,0.151,-0.241,0.002,535.448,336.520
