%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101739.494,302.192,1.173,0.232,0.032,-0.040,-2.054,-1.226,1.284,1.359,1.081,-1.453,-1.708,-1.712,-0.112,0.418,1.479,-2.443,1.885,0.314,0.311,-0.901,-6.065,0.118,-0.428,0.000,535.448,336.520
101735.462,302.192,1.173,0.000,-0.047,-0.200,-1.945,-1.560,1.392,1.673,0.216,-1.453,-0.961,-1.712,-0.558,-0.000,2.113,-2.655,2.513,0.942,-0.104,-0.675,-6.086,0.118,-0.428,0.000,535.448,336.520
101739.494,302.192,1.173,0.000,-0.126,-0.040,-2.162,-1.003,0.535,1.673,0.433,-2.491,-1.281,-1.605,-0.446,-0.313,1.902,-1.912,2.408,0.628,0.311,-0.450,-6.065,0.099,-0.438,0.001,535.448,336.520
101739.494,302.194,1.173,0.232,0.032,-0.200,-2.378,-1.003,1.070,1.673,0.757,-1.453,-1.815,-1.712,0.336,-0.625,1.585,-1.912,2.408,0.000,0.208,-0.000,-6.065,0.080,-0.418,0.002,535.448,336.520
101723.368,302.194,1.173,0.232,0.032,-0.200,-3.242,-1.115,1.284,1.777,0.973,-1.453,-0.747,-2.461,-0.558,-0.104,1.690,-2.124,2.617,0.837,0.104,-0.225,-6.086,0.137,-0.428,0.001,535.448,336.520
101751.588,302.196,1.173,0.677,0.269,-0.200,-1.945,-1.895,1.392,1.777,0.973,-1.245,-1.175,-1.177,-1.116,-0.521,1.585,-2.867,2.617,0.523,0.623,-0.113,-6.075,0.137,-0.408,0.001,535.448,336.520
101751.588,302.194,1.173,0.434,0.111,0.120,-2.486,-1.115,0.749,1.777,0.649,-1.868,-1.388,-1.819,-0.112,-0.313,1.585,-2.230,2.303,0.733,0.519,-0.000,-6.065,0.118,-0.428,0.001,535.448,336.520
101731.431,302.204,1.173,0.434,0.111,0.120,-1.945,-1.115,1.177,1.046,0.649,-1.349,-1.708,-1.605,-0.335,0.522,1.373,-2.124,2.722,0.209,0.727,-0.113,-6.065,0.118,-0.428,0.001,535.448,336.520
101751.588,302.194,1.173,0.434,0.111,-0.360,-2.378,-0.892,1.284,1.673,-0.324,-1.661,-1.068,-1.926,0.224,-0.313,1.690,-2.655,2.408,0.419,-0.104,-0.113,-6.075,0.099,-0.418,0.001,535.448,336.520
101743.525,302.196,1.173,0.569,0.190,-0.200,-2.270,-1.226,0.428,1.777,0.865,-2.076,-1.388,-1.498,-0.335,-0.313,2.007,-1.699,2.094,0.628,0.623,-1.013,-6.117,0.137,-0.428,0.000,535.448,336.520
