%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101074.304,302.438,1.164,0.000,-0.178,-0.056,-3.783,-2.229,0.642,1.254,0.325,-1.868,-2.029,-2.140,-1.005,-0.417,1.057,-2.655,1.675,-0.418,0.104,-0.788,-7.025,0.006,-0.433,0.002,535.448,336.520
101086.398,302.439,1.164,0.000,-0.099,-0.216,-2.486,-2.563,0.214,1.254,-0.324,-2.179,-2.136,-2.033,-0.781,-0.521,2.113,-2.973,1.361,0.000,0.000,-0.901,-7.015,-0.033,-0.433,0.002,535.448,336.520
101082.366,302.438,1.164,0.000,-0.020,0.104,-2.594,-2.341,-0.000,1.673,0.108,-2.179,-1.602,-1.819,-0.781,-1.459,1.796,-2.442,1.257,0.105,0.104,-0.788,-7.015,-0.013,-0.433,0.002,535.448,336.520
101078.335,302.438,1.164,0.487,0.138,0.104,-3.242,-1.560,1.070,0.732,0.541,-1.972,-2.456,-1.926,-0.447,-0.729,1.373,-2.442,1.675,-0.731,0.000,-1.013,-6.984,0.006,-0.433,0.001,535.448,336.520
101086.398,302.438,1.164,0.487,0.138,-0.056,-3.026,-1.895,0.535,1.359,-0.108,-2.283,-1.922,-1.926,-0.558,-0.521,0.951,-2.973,1.571,0.314,0.000,-0.563,-7.005,0.044,-0.423,0.001,535.448,336.520
101082.366,302.438,1.164,0.319,0.059,-0.216,-3.134,-1.337,0.321,1.464,0.433,-2.491,-1.708,-2.033,-1.675,-0.625,1.690,-2.655,1.361,0.209,0.104,-1.463,-7.005,-0.013,-0.433,0.001,535.448,336.520
101082.366,302.444,1.164,0.319,0.059,-0.056,-3.026,-1.560,0.428,0.941,-0.324,-1.868,-2.029,-2.568,-0.558,-1.250,1.585,-2.761,1.990,0.000,-0.311,-0.563,-6.994,0.025,-0.423,0.001,535.448,336.520
101090.429,302.444,1.164,0.000,-0.020,-0.056,-3.242,-1.783,0.749,0.627,0.000,-2.387,-1.708,-2.568,-1.005,-0.313,1.162,-2.336,1.780,0.209,-0.207,-0.901,-7.005,-0.013,-0.423,0.002,535.448,336.520
101098.492,302.436,1.165,0.000,-0.099,0.264,-2.486,-2.563,0.321,1.359,0.000,-2.491,-1.708,-2.140,-0.893,-0.834,1.268,-3.186,2.094,-0.104,0.104,-1.126,-7.025,-0.013,-0.423,0.002,535.448,336.520
101078.335,302.436,1.164,0.000,-0.020,-0.216,-3.026,-1.337,-0.748,1.464,0.649,-2.491,-2.242,-1.926,-0.223,-0.938,1.479,-2.548,1.152,0.209,-0.207,-0.675,-7.015,0.044,-0.423,0.002,535.448,336.520
