%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101949.130,302.500,1.174,0.603,0.213,0.320,-2.269,-1.003,-0.000,1.882,0.000,-1.868,-1.495,-2.033,0.224,-0.938,1.479,-2.018,2.409,0.419,0.519,0.113,-8.043,0.189,-0.555,0.002,535.448,336.520
101957.192,302.502,1.174,0.307,0.055,0.320,-2.269,-1.115,1.606,1.464,0.541,-1.038,-0.961,-1.605,-0.558,0.418,1.373,-2.655,2.094,0.000,0.311,-0.675,-8.033,0.228,-0.565,0.002,535.448,336.520
101941.067,302.504,1.174,0.706,0.292,0.160,-1.945,-1.560,0.856,2.091,0.000,-1.349,-1.602,-1.712,-0.112,0.104,2.641,-2.548,2.618,0.733,-0.104,-0.338,-8.033,0.189,-0.555,0.001,535.448,336.520
101969.287,302.504,1.174,0.478,0.134,-0.000,-2.161,-1.115,1.177,1.254,0.757,-2.491,-1.068,-1.819,-0.335,-0.208,2.113,-1.805,1.885,0.733,0.000,-0.450,-8.022,0.208,-0.565,0.002,535.448,336.520
101957.192,302.500,1.174,0.307,0.055,-0.000,-2.594,-1.560,1.070,1.777,0.649,-1.141,-2.029,-1.284,0.224,-0.208,1.901,-2.124,2.932,0.105,0.104,-0.450,-8.043,0.189,-0.525,0.002,535.448,336.520
101949.130,302.502,1.174,0.307,0.055,0.160,-3.242,-1.449,0.856,1.673,0.216,-1.764,-1.068,-2.140,-0.000,0.000,1.479,-1.911,2.304,0.942,0.727,-0.901,-8.033,0.228,-0.565,0.002,535.448,336.520
101949.130,302.497,1.174,0.307,0.055,-0.160,-1.729,-2.006,0.963,1.882,0.541,-1.868,-1.281,-1.284,-0.670,-0.729,1.901,-3.079,1.990,0.733,0.415,-0.563,-8.022,0.208,-0.555,0.002,535.448,336.520
101949.130,302.499,1.174,0.000,-0.103,0.160,-2.594,-0.557,0.321,1.986,0.216,-1.557,-1.175,-1.177,0.559,-1.250,2.007,-2.336,1.571,1.151,0.000,-0.113,-8.064,0.228,-0.565,0.002,535.448,336.520
101953.161,302.500,1.174,0.307,0.055,-0.160,-2.486,-1.226,1.499,0.627,0.216,-1.141,-2.242,-1.926,-0.112,0.626,1.373,-2.018,2.199,-0.209,-0.104,-0.225,-8.043,0.189,-0.525,0.002,535.448,336.520
101957.192,302.499,1.174,0.307,0.055,-0.000,-1.945,-1.560,0.642,1.673,-0.216,-1.764,-1.175,-1.819,-0.335,-0.208,2.113,-2.761,1.885,0.733,-0.104,-0.338,-8.033,0.189,-0.555,0.002,535.448,336.520
101949.130,302.512,1.174,0.795,0.371,0.320,-2.053,-1.672,1.177,2.091,0.865,-1.764,-1.388,-1.498,-0.558,0.209,2.641,-1.805,2.199,0.837,1.350,-0.788,-5.961,0.208,-0.413,0.001,535.448,336.520
101945.098,302.518,1.174,0.876,0.450,0.320,-2.486,-0.223,0.642,2.091,0.649,-1.245,-1.175,-1.284,0.224,-0.625,2.218,-2.336,2.304,0.628,0.208,0.113,-5.930,0.170,-0.423,0.001,535.448,336.520
101949.130,302.518,1.174,0.706,0.292,0.320,-2.810,-1.115,1.284,1.882,0.649,-1.141,-1.175,-2.033,0.224,-0.104,1.268,-2.018,2.409,0.314,0.623,-0.338,-5.950,0.189,-0.413,0.002,535.448,336.520
101949.130,302.518,1.174,0.603,0.213,0.160,-1.837,-1.449,0.963,2.091,0.649,-1.764,-0.961,-1.177,-0.223,0.209,2.324,-3.186,2.513,0.733,0.727,0.113,-5.961,0.189,-0.423,0.002,535.448,336.520
101949.130,302.518,1.174,0.795,0.371,0.480,-2.377,-0.780,0.428,1.568,0.757,-2.283,-1.281,-1.391,0.112,-0.521,1.796,-2.018,1.361,0.419,0.623,-0.450,-5.961,0.189,-0.403,0.002,535.448,336.520
101945.098,302.517,1.174,0.795,0.371,0.320,-2.161,-1.226,1.177,1.464,0.865,-1.660,-1.815,-1.498,0.224,-0.104,1.690,-2.336,2.827,0.314,0.208,-0.225,-5.992,0.170,-0.413,0.001,535.448,336.520
101949.130,302.513,1.174,0.478,0.134,0.160,-2.702,-1.337,1.392,1.986,-0.216,-1.349,-1.495,-2.782,-0.112,-0.208,2.324,-2.336,1.675,0.837,-0.207,-0.788,-5.982,0.132,-0.413,0.001,535.448,336.520
101961.224,302.517,1.174,0.307,0.055,0.320,-1.945,-1.449,0.963,1.673,0.865,-2.283,-1.602,-1.391,-0.447,-0.104,2.218,-2.018,2.409,0.628,0.519,-1.013,-5.992,0.208,-0.403,0.001,535.448,336.520
101949.130,302.515,1.174,0.307,0.055,0.320,-2.486,-1.003,0.535,1.359,0.216,-1.245,-1.922,-1.391,-0.335,-0.625,2.007,-2.336,2.409,0.733,0.104,-0.225,-5.982,0.170,-0.433,0.001,535.448,336.520
101949.130,302.512,1.174,0.478,0.134,0.320,-2.918,-1.449,1.499,1.882,-0.108,-1.349,-1.708,-1.926,-0.446,0.104,1.796,-2.336,2.618,0.628,0.623,-0.338,-5.982,0.228,-0.423,0.001,535.448,336.520
101949.130,302.517,1.174,0.603,0.213,0.480,-2.053,-2.341,0.856,2.091,0.216,-1.868,-1.175,-1.498,-0.223,-0.104,2.113,-2.761,2.723,1.047,0.311,-0.338,-6.023,0.151,-0.393,0.002,535.448,336.520
101949.130,302.520,1.174,0.478,0.134,0.160,-1.837,-0.780,0.214,2.091,0.757,-2.075,-2.029,-1.284,0.559,-0.104,2.324,-1.805,1.571,0.733,0.311,-0.113,-5.982,0.170,-0.413,0.002,535.448,336.520
101953.161,302.517,1.174,0.876,0.450,0.480,-2.053,-1.337,1.392,1.150,-0.000,-1.349,-1.922,-1.605,0.112,0.209,1.584,-2.548,2.409,0.000,0.519,-0.225,-5.971,0.189,-0.403,0.001,535.448,336.520
101949.130,302.520,1.174,0.307,0.055,-0.000,-2.269,-1.115,1.713,2.404,-0.000,-1.557,-1.068,-1.926,0.112,0.000,2.113,-2.124,2.199,0.628,0.208,-0.225,-5.982,0.170,-0.413,0.001,535.448,336.520
101957.192,302.518,1.174,0.706,0.292,0.160,-1.837,-1.560,0.749,1.986,0.757,-2.491,-1.495,-1.605,-0.112,-0.208,2.535,-1.911,2.409,0.733,0.519,-0.901,-5.992,0.208,-0.403,0.001,535.448,336.520
101945.098,302.515,1.174,0.603,0.213,-0.000,-2.161,-1.115,1.392,1.986,0.433,-1.349,-1.922,-1.605,-0.112,-0.208,2.430,-2.655,2.304,-0.104,0.104,0.564,-5.982,0.170,-0.423,0.002,535.448,336.520
101945.098,302.515,1.174,0.307,0.055,0.160,-3.351,-1.003,0.963,1.568,0.324,-1.557,-1.068,-2.033,-0.112,0.313,1.796,-1.911,2.513,0.837,0.104,-0.563,-5.992,0.170,-0.413,0.002,535.448,336.520
101945.098,302.513,1.174,0.307,0.055,0.160,-2.162,-2.341,1.070,1.777,0.649,-1.660,-1.815,-1.605,-0.670,0.104,2.324,-2.336,2.409,0.837,0.311,-0.225,-5.982,0.170,-0.413,0.002,535.448,336.520
101945.098,302.515,1.174,0.000,-0.024,-0.000,-2.270,-0.780,0.749,1.568,0.541,-1.453,-1.281,-1.498,0.112,-0.729,2.430,-2.124,1.885,0.942,0.934,-0.338,-5.982,0.170,-0.413,0.002,535.448,336.520
101941.067,302.515,1.174,0.307,0.055,-0.160,-2.162,-0.557,1.499,1.359,0.649,-1.141,-1.175,-1.391,0.224,0.209,1.901,-2.442,2.932,-0.209,0.727,0.338,-5.982,0.170,-0.413,0.001,535.448,336.520
101945.098,302.520,1.174,0.000,-0.182,0.480,-2.054,-0.780,1.284,1.568,0.541,-0.830,-1.388,-1.605,-0.223,-0.313,1.902,-2.018,2.618,0.000,0.311,-0.338,-4.014,0.170,-0.291,0.001,535.448,336.520
101945.098,302.517,1.174,0.000,-0.261,0.160,-1.837,-1.449,1.284,1.986,-0.540,-1.764,-1.281,-2.140,-0.223,0.209,1.902,-2.230,2.304,0.837,-0.311,-0.450,-4.003,0.151,-0.281,0.001,535.448,336.520
101961.224,302.520,1.174,0.000,-0.103,0.640,-2.162,-1.449,0.963,1.359,0.649,-2.179,-1.388,-1.177,-0.558,-0.208,2.324,-1.911,1.990,0.628,0.415,-1.013,-4.024,0.189,-0.261,0.001,535.448,336.520
101957.192,302.518,1.174,0.000,-0.577,0.480,-2.486,-1.226,0.535,1.568,0.325,-1.557,-1.388,-1.819,0.000,-1.146,2.007,-2.230,2.408,0.314,0.104,-0.788,-3.983,0.189,-0.291,0.001,535.448,336.520
101957.192,302.520,1.174,0.307,0.055,0.480,-3.026,-1.560,1.070,1.254,0.541,-1.453,-1.175,-2.033,-0.335,-0.208,1.690,-2.018,2.094,0.314,0.104,-0.338,-3.983,0.189,-0.291,0.001,535.448,336.520
101957.192,302.520,1.174,0.000,-0.024,0.160,-1.837,-2.006,1.070,1.777,0.324,-1.349,-1.495,-1.712,-1.116,-0.208,2.536,-2.761,2.408,0.523,0.104,-0.563,-3.993,0.189,-0.281,0.002,535.448,336.520
101973.318,302.525,1.174,0.000,-0.024,0.160,-2.486,-0.669,-0.000,1.777,0.324,-1.764,-1.388,-1.498,0.224,-0.938,2.113,-2.018,1.675,0.419,0.623,-0.338,-3.983,0.189,-0.291,0.001,535.448,336.520
101957.192,302.518,1.174,0.000,-0.024,0.160,-2.054,-1.115,1.927,1.045,0.216,-1.764,-1.602,-1.284,-0.112,0.522,1.796,-1.805,2.513,0.209,0.311,0.226,-3.993,0.170,-0.291,0.001,535.448,336.520
101961.224,302.513,1.174,0.000,-0.182,0.160,-2.378,-1.449,1.177,2.195,-0.000,-1.349,-1.495,-2.140,-0.223,0.209,2.219,-2.655,2.304,0.837,0.104,-0.225,-4.003,0.189,-0.301,0.001,535.448,336.520
101961.224,302.517,1.174,0.000,-0.182,0.160,-2.054,-1.115,1.070,1.777,1.190,-2.075,-0.854,-1.391,0.335,0.731,2.113,-1.911,2.199,1.151,0.415,-1.126,-4.035,0.189,-0.281,0.001,535.448,336.520
101957.192,302.512,1.174,0.000,-0.182,-0.160,-1.945,-0.892,0.749,1.986,-0.000,-1.141,-1.815,-1.070,0.335,-0.417,2.535,-1.911,2.513,0.209,1.038,0.113,-4.003,0.170,-0.261,0.001,535.448,336.520
101961.224,302.515,1.174,0.000,-0.024,-0.000,-2.378,-1.226,1.177,1.882,0.108,-1.038,-0.961,-2.247,-0.000,-0.104,1.796,-2.230,2.304,1.047,0.208,-0.225,-4.014,0.189,-0.271,0.002,535.448,336.520
101953.161,302.515,1.174,0.000,-0.182,-0.000,-1.729,-2.118,0.963,1.673,0.541,-1.245,-0.534,-1.284,-0.446,0.104,2.113,-2.548,2.303,1.361,0.727,-0.450,-4.014,0.208,-0.281,0.001,535.448,336.520
101965.255,302.517,1.174,0.000,-0.103,-0.000,-1.945,-0.334,-0.107,2.404,0.973,-1.349,-0.961,-1.498,0.783,-0.521,2.641,-1.593,2.932,0.837,0.831,-0.450,-4.003,0.189,-0.301,0.002,535.448,336.520
101953.161,302.517,1.174,0.000,-0.103,-0.160,-2.054,-0.669,0.749,1.150,0.433,-1.453,-1.068,-1.819,-0.335,0.313,1.056,-1.805,2.932,0.419,1.038,-0.113,-4.014,0.208,-0.291,0.002,535.448,336.520
101957.192,302.517,1.174,0.000,-0.182,-0.000,-2.162,-1.003,1.070,1.986,0.541,-0.934,-0.747,-1.605,-0.000,0.104,2.007,-2.655,2.303,1.151,0.208,-0.225,-3.983,0.189,-0.281,0.001,535.448,336.520
101961.224,302.518,1.174,0.307,0.055,-0.160,-2.054,-0.780,0.321,1.568,0.865,-2.491,-0.747,-2.033,0.224,0.313,1.901,-2.018,2.303,0.419,0.311,-1.013,-3.983,0.170,-0.301,0.001,535.448,336.520
101961.224,302.513,1.174,0.000,-0.024,-0.000,-2.270,-1.003,1.499,1.464,0.541,-1.349,-2.029,-1.498,-0.112,-0.313,2.218,-1.911,2.513,0.523,0.311,0.000,-3.972,0.208,-0.281,0.001,535.448,336.520
101961.224,302.515,1.174,0.000,-0.103,-0.000,-2.054,-1.115,1.070,2.195,0.324,-1.660,-1.281,-2.461,-0.112,0.000,1.901,-2.442,1.675,0.837,0.000,0.000,-4.024,0.189,-0.281,0.001,535.448,336.520
101957.192,302.515,1.174,0.000,-0.419,-0.320,-1.837,-1.895,0.535,1.986,0.757,-1.764,-1.495,-1.498,-0.670,-0.313,1.479,-2.336,2.513,0.942,0.415,-1.013,-4.035,0.208,-0.271,0.001,535.448,336.520
101953.161,302.525,1.174,0.000,-0.182,0.320,-1.945,-2.118,0.856,1.673,0.757,-1.557,-1.281,-1.177,-0.781,-0.417,2.535,-2.230,2.513,0.523,0.831,-0.450,-2.025,0.151,-0.129,0.000,535.448,336.520
101953.161,302.521,1.174,0.000,-0.024,0.480,-1.729,-0.557,0.107,1.150,0.324,-1.349,-0.961,-1.284,0.559,-0.729,1.796,-2.548,1.780,0.733,0.727,0.113,-1.994,0.189,-0.159,0.002,535.448,336.520
101949.130,302.528,1.174,0.307,0.055,0.640,-2.161,-1.226,0.963,1.464,0.324,-1.038,-1.175,-1.712,0.224,0.418,1.479,-2.124,2.199,0.209,0.727,-0.225,-1.994,0.151,-0.159,0.002,535.448,336.520
101957.192,302.525,1.174,0.307,0.055,0.480,-1.729,-1.560,0.963,1.986,-0.432,-1.141,-1.068,-1.498,-0.000,0.313,2.324,-2.655,2.409,1.047,0.104,-0.563,-2.004,0.170,-0.159,0.002,535.448,336.520
101957.192,302.521,1.174,0.307,0.055,0.480,-2.053,-1.226,0.642,1.673,1.081,-2.179,-0.854,-1.177,0.335,-0.104,2.218,-2.124,2.094,0.419,0.208,-0.450,-1.973,0.151,-0.149,0.001,535.448,336.520
101961.224,302.526,1.174,0.307,0.055,0.160,-2.269,-0.669,0.963,2.195,0.324,-1.453,-1.922,-1.712,-0.000,-0.104,2.430,-2.442,2.723,-0.104,0.311,0.000,-1.994,0.170,-0.149,0.002,535.448,336.520
101957.192,302.520,1.174,0.000,-0.103,0.160,-2.702,-1.115,1.499,1.882,0.433,-1.349,-1.495,-2.247,-0.000,-0.104,2.007,-1.805,2.304,1.151,-0.104,-0.450,-1.994,0.170,-0.139,0.001,535.448,336.520
101949.130,302.521,1.174,0.000,-0.103,0.160,-1.621,-1.783,1.177,1.464,0.433,-2.075,-1.495,-1.177,-0.670,-0.208,2.430,-2.548,1.990,0.837,0.831,-0.788,-1.994,0.170,-0.149,0.001,535.448,336.520
101949.130,302.525,1.174,0.000,-0.024,-0.000,-2.053,-1.115,0.214,1.568,0.649,-1.660,-1.708,-1.712,0.112,-0.729,2.324,-2.124,2.094,0.209,0.311,-0.338,-2.015,0.170,-0.169,0.001,535.448,336.520
101945.098,302.518,1.174,0.307,0.055,0.160,-2.918,-1.337,0.856,1.359,0.541,-1.557,-0.854,-2.140,-0.446,0.104,1.268,-2.442,2.304,0.733,0.415,-0.113,-1.994,0.151,-0.169,0.000,535.448,336.520
101949.130,302.521,1.174,0.307,0.055,0.160,-2.377,-1.783,0.428,1.777,-0.432,-1.868,-1.922,-1.605,-0.893,0.313,2.113,-2.761,1.885,0.419,0.415,-0.338,-2.004,0.151,-0.149,0.001,535.448,336.520
101949.130,302.521,1.174,0.000,-0.182,-0.320,-2.161,-1.003,0.321,1.673,0.324,-2.283,-1.175,-1.819,0.336,-0.521,1.690,-1.911,1.675,0.733,0.311,-0.113,-2.004,0.151,-0.169,0.001,535.448,336.520
101957.192,302.520,1.174,0.000,-0.024,0.320,-2.053,-0.892,1.284,1.045,0.865,-1.453,-1.602,-1.391,0.336,0.104,1.584,-2.548,2.513,0.000,0.208,0.226,-1.983,0.170,-0.129,0.000,535.448,336.520
101949.130,302.525,1.174,0.478,0.134,0.160,-2.269,-1.226,1.177,1.777,-0.216,-1.349,-1.388,-2.247,0.000,0.209,2.746,-2.548,2.304,1.151,0.311,-0.675,-1.994,0.170,-0.149,0.002,535.448,336.520
101961.224,302.523,1.174,0.478,0.134,0.480,-1.945,-1.226,1.713,1.882,0.865,-1.764,-0.961,-1.070,-0.112,0.000,1.690,-1.805,2.409,1.151,0.519,-0.901,-1.952,0.170,-0.159,0.001,535.448,336.520
101957.192,302.528,1.174,0.478,0.134,0.160,-1.621,-0.557,0.856,1.986,0.757,-1.245,-1.281,-1.284,0.336,-0.417,2.218,-2.018,2.827,0.837,0.519,0.451,-1.973,0.151,-0.169,0.001,535.448,336.520
101949.130,302.523,1.174,0.307,0.055,0.320,-3.026,-1.115,1.499,1.986,1.081,-1.349,-0.961,-2.033,0.112,0.313,1.690,-1.911,2.618,0.523,0.519,-0.338,-1.942,0.170,-0.179,0.001,535.448,336.520
101949.130,302.518,1.174,0.000,-0.024,0.160,-1.513,-2.118,1.070,1.882,0.973,-1.868,-1.281,-1.284,-0.446,-0.417,2.218,-2.018,2.409,0.628,0.831,-0.338,-1.952,0.132,-0.149,0.001,535.448,336.520
101945.098,302.521,1.174,0.000,-0.103,-0.000,-1.945,-1.115,0.642,2.509,0.973,-0.830,-1.068,-1.712,0.895,-0.208,1.690,-2.018,1.780,0.523,0.831,0.000,-1.994,0.170,-0.149,0.001,535.448,336.520
101945.098,302.518,1.174,0.000,-0.182,0.160,-2.162,-1.449,1.713,1.254,0.433,-1.557,-1.068,-1.712,0.112,-0.104,1.796,-1.911,2.618,0.209,0.415,0.113,-1.973,0.189,-0.169,0.001,535.448,336.520
101961.224,302.526,1.174,0.000,-0.103,-0.000,-1.729,-0.334,1.177,1.777,0.973,-1.245,-1.602,-1.819,0.112,-0.417,1.901,-2.124,2.094,0.000,-0.207,-0.450,-0.026,0.170,-0.027,0.001,535.448,336.520
101965.255,302.526,1.174,0.307,0.055,-0.000,-3.350,-1.560,1.284,1.673,0.216,-1.660,-1.602,-2.140,-0.335,0.209,1.479,-2.124,2.094,0.942,0.208,-0.225,-0.016,0.170,-0.017,0.002,535.448,336.520
101961.224,302.528,1.174,0.307,0.055,-0.000,-2.161,-2.452,1.070,1.777,0.757,-1.245,-1.281,-0.749,-0.335,-0.208,1.901,-2.973,2.304,0.733,-0.311,-0.788,-0.016,0.151,-0.027,0.001,535.448,336.520
101961.224,302.526,1.174,0.307,0.055,-0.000,-2.810,-1.003,-0.000,1.464,-0.324,-2.283,-1.708,-1.391,-0.558,-0.625,1.690,-1.911,2.199,0.733,0.104,-0.113,-0.026,0.170,-0.017,0.001,535.448,336.520
101973.318,302.531,1.174,0.478,0.134,0.160,-2.810,-0.892,1.713,0.941,0.865,-1.557,-1.922,-1.498,-0.335,-0.000,1.796,-2.336,1.885,0.419,0.208,-0.675,0.005,0.151,-0.017,0.001,535.448,336.520
101965.255,302.533,1.174,0.000,-0.024,0.160,-2.161,-1.895,1.070,1.464,-0.540,-1.038,-1.068,-1.712,0.112,-0.417,1.796,-1.911,2.723,1.256,0.000,-0.338,0.016,0.208,-0.037,0.002,535.448,336.520
101965.255,302.526,1.174,0.706,0.292,-0.000,-1.837,-0.892,1.284,2.195,1.406,-2.075,-1.068,-1.391,-0.335,0.104,1.901,-2.442,1.990,0.419,0.415,-1.126,-0.026,0.170,-0.027,0.001,535.448,336.520
101969.287,302.526,1.174,0.000,-0.024,-0.000,-1.837,-1.449,1.177,1.254,0.865,-0.830,-1.815,-1.498,0.224,-0.521,2.430,-2.442,2.618,1.047,0.727,-0.338,-0.026,0.170,-0.037,0.002,535.448,336.520
101957.192,302.528,1.174,0.307,0.055,-0.000,-2.594,-0.669,1.284,2.300,0.216,-1.660,-1.068,-2.354,-0.223,0.209,1.584,-2.548,2.409,0.733,0.311,0.113,-0.047,0.170,-0.017,0.001,535.448,336.520
101953.161,302.526,1.174,0.000,-0.024,-0.000,-1.945,-1.895,1.284,1.464,0.541,-1.660,-1.602,-1.070,-0.335,0.209,2.430,-2.548,2.304,0.942,0.623,0.000,-0.026,0.170,-0.027,0.001,535.448,336.520
101961.224,302.526,1.174,0.000,-0.024,-0.160,-2.053,-0.780,0.535,2.091,0.865,-1.141,-0.854,-1.391,0.559,-1.042,1.796,-2.230,2.304,0.837,0.415,-0.113,-0.057,0.151,-0.017,0.001,535.448,336.520
101961.224,302.528,1.174,0.307,0.055,-0.160,-2.269,-1.115,1.070,1.254,0.108,-1.557,-1.602,-1.498,0.112,-0.104,2.113,-2.442,2.618,0.628,0.415,0.000,-0.036,0.170,-0.027,0.000,535.448,336.520
101953.161,302.521,1.174,0.478,0.134,-0.000,-2.161,-1.560,1.284,1.777,0.108,-1.868,-1.281,-2.033,0.447,-0.208,2.218,-2.867,1.780,0.837,-0.311,0.000,-0.016,0.170,-0.047,0.001,535.448,336.520
101965.255,302.526,1.174,0.307,0.055,-0.160,-2.486,-1.449,0.963,2.195,0.757,-2.075,-1.175,-1.284,-0.446,0.418,1.690,-2.124,2.513,0.733,0.831,-1.013,-0.026,0.151,-0.027,0.000,535.448,336.520
101965.255,302.531,1.174,0.603,0.213,-0.000,-1.513,-0.669,1.606,1.673,0.108,-1.038,-1.495,-1.605,0.224,-0.417,1.584,-1.911,2.199,0.523,0.623,-0.563,-0.068,0.189,-0.027,0.000,535.448,336.520
101957.192,302.529,1.174,0.478,0.134,-0.000,-2.702,-1.449,1.070,1.568,0.433,-1.557,-0.961,-2.247,0.447,-0.208,1.796,-2.018,3.037,0.837,0.208,0.000,-0.005,0.132,-0.027,0.002,535.448,336.520
101961.224,302.529,1.174,0.876,0.450,-0.000,-1.945,-1.783,1.499,1.986,0.757,-1.349,-1.068,-1.284,-0.670,-0.208,1.901,-2.655,2.409,0.733,0.415,-0.450,-0.026,0.151,-0.017,0.001,535.448,336.520
101965.255,302.531,1.174,0.307,0.055,-0.160,-2.702,-0.780,-0.000,1.464,0.433,-1.868,-1.495,-1.819,0.335,-0.938,1.901,-1.593,1.466,0.523,0.208,0.226,-0.005,0.189,-0.017,0.001,535.448,336.520
101949.130,302.533,1.174,0.706,0.292,-0.000,-2.161,-1.560,1.927,1.150,0.973,-1.453,-1.388,-1.712,-0.000,0.104,1.479,-2.336,2.304,0.419,0.415,-0.338,-0.057,0.170,-0.047,0.001,535.448,336.520
101953.161,302.533,1.174,0.603,0.213,-0.160,-1.945,-1.560,1.392,1.777,0.324,-1.453,-1.175,-1.712,-0.335,-0.417,2.113,-2.442,1.675,0.523,0.623,-0.450,-0.026,0.170,-0.027,0.001,535.448,336.520
101957.192,302.528,1.174,0.000,-0.182,-0.320,-2.702,-1.337,1.177,1.045,0.433,-1.660,-1.175,-2.033,-0.447,-0.104,1.690,-2.124,1.780,0.523,0.104,-0.338,1.963,0.151,0.115,0.001,535.448,336.520
101941.067,302.529,1.174,0.000,-0.182,-0.000,-2.270,-2.118,1.284,1.568,0.108,-1.660,-1.175,-1.605,-0.335,-0.208,2.219,-3.186,2.094,1.047,0.311,-0.113,1.952,0.170,0.135,0.001,535.448,336.520
101945.098,302.528,1.174,0.000,-0.103,-0.000,-2.054,-1.003,0.856,1.568,0.649,-1.972,-1.281,-1.284,-0.112,-0.104,1.796,-1.805,1.780,0.523,0.104,-0.225,1.942,0.189,0.135,0.001,535.448,336.520
101957.192,302.536,1.174,0.000,-0.103,0.160,-2.594,-1.337,0.428,0.941,0.108,-1.453,-1.388,-2.033,0.000,-0.417,2.113,-2.018,2.723,-0.627,0.519,0.226,1.952,0.189,0.135,0.001,535.448,336.520
101957.192,302.534,1.174,0.000,-0.024,0.160,-2.054,-0.892,1.070,2.091,0.541,-2.179,-1.602,-2.033,-0.670,0.104,2.219,-2.548,1.885,0.523,-0.518,-0.901,1.973,0.170,0.135,0.001,535.448,336.520
