%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100364.768,303.689,1.151,0,-0.269,-0.536,-2.054,-1.449,1.284,1.987,-0.216,-1.66,-1.175,-1.819,0,0.313,2.218,-2.548,2.827,0.733,0.104,-0.225,-5.989,0.039,-0.373,0.001,535.448,336.52
100376.862,303.699,1.151,0,-0.19,-0.536,-1.837,-1.449,0.642,1.777,0.757,-2.387,-1.495,-1.391,-0.446,-0.208,1.901,-1.593,2.303,0.733,0.311,-0.338,-5.999,0,-0.383,0.002,535.448,336.52
100376.862,303.692,1.151,0,-0.348,-0.216,-2.378,-1.449,1.177,1.882,0.433,-1.764,-1.922,-1.605,0,-0.417,1.901,-2.018,1.989,0.209,0,0,-5.989,0.019,-0.394,0.003,535.448,336.52
100376.862,303.694,1.151,0,-0.19,-0.376,-3.134,-1.449,1.07,1.882,0.433,-1.66,-1.602,-1.819,0,0,1.584,-2.018,2.303,0.837,0.519,0,-6.01,0,-0.373,0.002,535.448,336.52
100380.894,303.697,1.151,0,-0.111,-0.056,-1.946,-2.341,0.749,1.568,0.541,-1.557,-1.281,-1.07,-0.558,-0.104,1.901,-2.23,2.408,1.151,0.727,-1.013,-5.999,0.019,-0.373,0.002,535.448,336.52
100372.831,303.695,1.151,0,-0.111,-0.216,-2.054,-0.892,-0.107,1.464,0.757,-1.453,-1.281,-1.498,0.559,-0.834,2.007,-2.124,1.989,0.419,0.623,0.338,-5.989,0,-0.383,0.002,535.448,336.52
100380.894,303.692,1.151,0,-0.19,-0.056,-2.81,-0.892,1.284,0.941,0.108,-1.453,-1.281,-1.712,-0.112,0.104,1.479,-2.761,2.094,-0.313,0.623,-0.113,-5.989,0,-0.363,0.003,535.448,336.52
100372.831,303.694,1.151,0,-0.111,-0.536,-2.27,-1.672,0.428,1.15,0.216,-1.868,-1.388,-2.354,-0.112,-0.208,2.324,-2.655,1.78,1.047,0,0.113,-5.999,0,-0.363,0.002,535.448,336.52
100376.862,303.697,1.151,0,-0.032,-0.216,-2.918,-1.226,0.856,1.359,0.649,-2.491,-1.495,-2.033,-0.335,-0.521,1.69,-2.336,1.885,0,0.415,-0.45,-5.947,0.019,-0.383,0.002,535.448,336.52
100380.894,303.695,1.151,0,-0.111,-0.376,-2.378,-1.56,0.963,1.673,0.108,-1.66,-1.815,-1.498,-0.223,-0.521,2.324,-2.23,1.885,0.105,0.104,-0.113,-5.989,0,-0.373,0.002,535.448,336.52
100364.768,303.694,1.151,0,-0.19,-0.216,-3.243,-1.783,1.392,1.568,0.433,-1.764,-1.175,-1.926,-0.335,-0.625,1.479,-2.23,1.989,0.523,0.208,-0.788,-5.968,0.058,-0.373,0.002,535.448,336.52
100372.831,303.692,1.151,0,-0.19,-0.376,-2.162,-1.895,0.856,1.673,0,-2.179,-1.602,-1.391,-1.228,-0.417,1.479,-2.548,1.989,0.314,0.311,-0.9,-5.989,0.019,-0.373,0.002,535.448,336.52
100376.862,303.694,1.151,0.469,0.126,-0.216,-2.81,-1.115,-0.107,1.673,0.433,-2.179,-1.495,-1.712,0.224,-0.729,1.901,-2.23,1.675,0.523,0.311,0.338,-5.999,0.019,-0.363,0.001,535.448,336.52
100376.862,303.69,1.151,0,-0.19,-0.216,-3.134,-1.672,0.856,0.836,0.324,-1.557,-1.602,-1.926,-0.223,-0.417,1.69,-2.23,2.618,-0.627,0.208,0.113,-5.999,0.039,-0.383,0.002,535.448,336.52
100380.894,303.692,1.151,0,-0.269,-0.216,-2.594,-1.672,0.856,1.882,-0.216,-1.764,-1.602,-1.926,-0.446,-0.208,2.43,-2.018,2.513,0.523,-0.104,-0.338,-6.02,0,-0.373,0.002,535.448,336.52
100376.862,303.694,1.151,0,-0.032,-0.376,-2.486,-1.783,0.642,1.359,0.108,-2.802,-1.388,-1.605,-0.446,-0.625,1.69,-1.593,1.989,0.733,0.519,-1.126,-5.999,0,-0.373,0.002,535.448,336.52
100380.894,303.695,1.151,0.287,0.047,-0.376,-2.918,-1.449,0.642,1.464,0,-2.387,-2.349,-2.14,-0.335,-1.042,2.218,-2.336,2.408,0.105,0.623,0.113,-5.989,0.039,-0.383,0.002,535.448,336.52
100368.799,303.692,1.151,0,-0.032,-0.216,-3.351,-2.006,0.856,1.255,-0.108,-1.868,-1.175,-2.889,-0.558,-0.104,1.373,-2.124,2.513,0.314,0.311,-0.563,-5.958,0.019,-0.373,0.002,535.448,336.52
100380.894,303.708,1.151,0,-0.111,-0.216,-2.054,-0.78,1.284,1.778,0.108,-1.764,-2.029,-1.712,-0.112,-0.521,2.218,-1.699,2.827,0,0.727,-0.338,-4,0,-0.241,0.003,535.448,336.52
100380.894,303.711,1.151,0,-0.269,-0.216,-2.918,-1.449,0.856,2.091,0.433,-1.557,-0.747,-1.712,-0.112,0,1.373,-2.336,2.827,0.628,0.104,-0.563,-4,0,-0.262,0.002,535.448,336.52
100380.894,303.707,1.151,0.469,0.126,-0.216,-2.486,-2.229,0.535,1.778,0.433,-1.764,-1.388,-1.498,-0.893,-0.313,2.007,-3.079,2.094,1.361,0.623,-0.675,-4.021,0.019,-0.221,0.001,535.448,336.52
