%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
99776.176,303.516,1.145,0.249,0.036,0.288,-3.351,-3.678,-0.321,0.627,-0.108,-3.217,-2.776,-2.462,-2.121,-1.251,0.106,-3.717,1.152,-0.418,-0.207,-2.026,-6.018,0.036,-0.408,0.000,535.448,336.520
99768.113,303.518,1.145,0.249,0.036,0.128,-3.134,-2.898,-1.069,0.627,-0.540,-2.698,-2.563,-2.569,-1.116,-2.293,0.951,-3.717,0.628,-0.940,-0.933,-0.901,-6.049,0.036,-0.419,0.001,535.448,336.520
99780.207,303.518,1.145,0.000,-0.281,-0.032,-3.783,-2.675,0.321,-0.000,-0.432,-3.113,-2.990,-2.140,-1.340,-0.938,0.211,-3.823,1.257,-1.567,-0.726,-1.464,-6.049,0.036,-0.439,0.001,535.448,336.520
99768.113,303.515,1.145,0.000,-0.122,-0.192,-3.567,-2.675,-0.641,0.314,-1.079,-3.009,-2.563,-2.997,-1.005,-1.355,0.845,-4.036,1.047,-0.836,-1.451,-1.126,-6.060,0.036,-0.429,0.001,535.448,336.520
99768.113,303.512,1.145,0.000,-0.122,-0.192,-3.242,-2.786,-0.641,0.523,-0.216,-3.632,-2.990,-2.462,-1.563,-1.563,1.056,-3.505,1.152,-0.836,-1.140,-2.252,-6.070,0.036,-0.439,0.002,535.448,336.520
99776.176,303.515,1.145,0.000,-0.043,0.128,-3.891,-1.783,-0.428,0.418,-0.432,-2.802,-3.737,-2.676,-1.228,-1.876,0.845,-3.398,1.047,-1.254,-1.140,-1.576,-6.060,0.017,-0.429,0.001,535.448,336.520
99776.176,303.516,1.145,0.000,-0.202,-0.192,-3.999,-2.452,-0.000,0.105,-0.540,-2.490,-2.776,-3.104,-1.675,-0.834,0.211,-3.505,0.942,-1.045,-1.347,-2.139,-6.060,0.036,-0.439,0.001,535.448,336.520
99768.113,303.515,1.145,0.000,-0.043,0.128,-3.459,-3.567,0.107,0.627,-0.864,-2.698,-2.883,-2.462,-2.009,-1.459,0.106,-4.354,1.361,-0.418,-0.311,-1.914,-6.049,0.055,-0.419,0.001,535.448,336.520
99776.176,303.520,1.145,0.000,-0.043,-0.032,-3.026,-2.341,-0.962,0.523,-0.108,-3.217,-2.563,-2.248,-1.451,-1.876,0.739,-3.505,0.209,-0.313,-1.244,-1.914,-6.018,0.017,-0.439,0.002,535.448,336.520
99788.270,303.520,1.145,0.249,0.036,-0.032,-3.351,-2.118,-0.321,0.314,-0.864,-2.490,-3.417,-2.569,-1.005,-0.729,0.845,-3.505,1.152,-1.149,-0.207,-2.026,-6.091,0.017,-0.429,0.002,535.448,336.520
99780.207,303.520,1.145,0.000,-0.122,-0.032,-3.783,-2.898,-0.534,0.105,-0.972,-2.906,-2.669,-2.890,-1.228,-1.355,0.845,-3.823,1.047,-0.627,-1.451,-1.689,-6.028,0.055,-0.429,0.002,535.448,336.520
99780.207,303.515,1.145,0.000,-0.043,-0.032,-3.242,-3.009,-0.428,0.314,-0.540,-3.632,-3.097,-2.355,-2.790,-1.459,0.845,-3.823,1.047,-0.522,-0.933,-2.815,-6.049,0.036,-0.419,0.002,535.448,336.520
99776.176,303.516,1.145,0.000,-0.439,-0.032,-3.567,-2.452,-1.176,0.523,-0.648,-3.113,-2.776,-2.890,-1.116,-2.188,0.634,-3.398,1.047,-0.731,-1.244,-1.576,-6.028,0.036,-0.439,0.001,535.448,336.520
99776.176,303.516,1.145,0.000,-0.360,-0.192,-3.999,-3.121,-0.000,-0.313,-0.216,-2.802,-2.883,-3.211,-1.897,-1.251,-0.211,-3.717,0.733,-1.045,-0.933,-1.801,-6.039,0.055,-0.419,0.001,535.448,336.520
99784.239,303.512,1.145,0.000,-0.360,-0.192,-3.567,-3.567,-0.855,0.314,-1.295,-3.113,-3.310,-2.783,-1.674,-1.667,0.951,-4.036,1.047,-1.045,-1.244,-1.914,-6.049,0.036,-0.429,0.002,535.448,336.520
99776.176,303.513,1.145,0.000,-0.360,-0.192,-3.567,-2.452,-0.321,0.209,-0.756,-3.736,-2.669,-2.783,-1.339,-1.667,0.739,-3.717,0.628,-0.418,-1.036,-1.351,-6.049,0.036,-0.449,0.001,535.448,336.520
99776.176,303.516,1.145,0.000,-0.281,-0.032,-3.351,-2.898,-0.428,0.523,-0.864,-2.802,-3.737,-2.676,-1.339,-1.563,0.528,-3.398,0.628,-1.358,-0.933,-1.914,-6.018,0.036,-0.429,0.002,535.448,336.520
99780.207,303.520,1.145,0.000,-0.202,-0.352,-4.107,-2.898,-0.641,0.418,-0.648,-3.217,-2.563,-3.425,-1.451,-1.251,0.317,-3.929,0.419,-0.627,-1.866,-1.689,-5.997,0.036,-0.429,0.001,535.448,336.520
99780.207,303.518,1.145,0.000,-0.043,-0.192,-3.999,-3.678,-0.641,0.418,-0.108,-3.632,-3.203,-2.355,-2.679,-1.563,0.528,-4.036,1.257,-0.209,-0.726,-2.026,-6.028,0.036,-0.439,0.001,535.448,336.520
99788.270,303.526,1.145,0.000,-0.043,0.128,-3.675,-2.786,-0.107,0.105,-0.972,-2.802,-3.203,-2.568,-1.451,-1.459,0.422,-3.505,1.257,-1.149,-0.518,-1.688,-4.050,0.036,-0.307,0.001,535.448,336.520
99780.207,303.524,1.145,0.000,-0.043,-0.032,-3.675,-2.675,-0.428,0.627,-0.972,-2.698,-2.029,-2.996,-1.228,-1.146,0.739,-3.398,1.152,-0.313,-1.140,-1.238,-3.977,0.075,-0.287,0.001,535.448,336.520
99788.270,303.521,1.145,0.000,-0.043,-0.032,-3.242,-3.121,-0.214,0.627,0.108,-3.114,-3.310,-2.140,-2.679,-1.563,0.634,-3.505,0.942,-0.836,-0.518,-1.914,-4.029,0.055,-0.307,0.001,535.448,336.520
99784.239,303.515,1.145,0.447,0.115,0.128,-3.891,-2.452,-1.176,0.523,-0.432,-3.529,-2.349,-2.461,-1.451,-2.605,0.634,-3.505,0.524,-0.418,-0.829,-1.351,-4.029,0.055,-0.297,0.001,535.448,336.520
99780.207,303.526,1.145,0.447,0.115,0.448,-3.783,-2.786,-0.107,0.105,-0.972,-2.387,-2.669,-2.675,-1.786,-1.355,-0.105,-3.611,1.047,-1.045,-0.622,-1.688,-4.029,0.055,-0.307,0.001,535.448,336.520
99788.270,303.528,1.145,0.000,-0.043,0.448,-3.242,-3.009,-0.214,0.627,-1.403,-2.802,-2.563,-2.889,-1.898,-1.042,0.951,-4.248,1.047,-0.836,-1.555,-1.576,-4.019,0.036,-0.307,-0.000,535.448,336.520
99780.207,303.528,1.145,0.249,0.036,0.128,-3.675,-2.786,-0.748,0.209,-0.324,-3.736,-2.990,-2.461,-1.786,-1.250,0.317,-3.505,0.838,-0.627,-0.933,-2.139,-4.029,0.036,-0.297,0.002,535.448,336.520
99792.302,303.521,1.145,0.581,0.194,0.128,-3.567,-2.006,-0.428,0.314,-0.972,-2.490,-3.630,-2.569,-1.675,-1.771,0.634,-3.398,1.571,-0.836,-1.244,-1.801,-4.019,0.055,-0.297,0.001,535.448,336.520
99796.333,303.521,1.145,0.581,0.194,0.288,-4.431,-2.786,-0.428,0.523,-0.432,-2.906,-2.349,-3.532,-1.786,-1.146,0.422,-3.292,1.152,-0.627,-1.347,-1.576,-4.009,0.036,-0.287,-0.000,535.448,336.520
99780.207,303.518,1.145,0.000,-0.043,0.128,-3.351,-3.455,-0.748,0.418,-0.864,-3.321,-3.310,-2.676,-1.786,-1.667,0.528,-4.354,0.838,-0.731,-0.933,-1.801,-4.029,0.017,-0.297,0.001,535.448,336.520
99780.207,303.520,1.145,0.447,0.115,-0.192,-3.783,-2.563,-1.390,0.000,-1.079,-3.424,-2.669,-2.569,-0.781,-2.397,0.211,-3.505,0.838,-0.836,-0.933,-1.463,-4.019,0.036,-0.317,0.001,535.448,336.520
99776.176,303.518,1.145,0.249,0.036,0.288,-3.891,-2.563,0.107,-0.104,-0.540,-3.113,-3.417,-2.890,-1.563,-1.459,0.000,-3.717,1.257,-1.463,-1.244,-1.576,-4.029,0.055,-0.297,0.001,535.448,336.520
99768.113,303.521,1.145,0.447,0.115,0.128,-3.459,-3.344,-0.641,0.314,-1.403,-3.217,-2.990,-2.890,-2.009,-1.355,0.951,-3.717,0.838,-0.836,-1.762,-2.026,-4.040,0.055,-0.307,0.000,535.448,336.520
99788.270,303.523,1.145,0.249,0.036,-0.192,-3.026,-2.675,-0.962,0.105,-0.540,-3.424,-3.310,-2.248,-2.344,-1.042,0.634,-3.611,0.628,-1.045,-0.933,-1.914,-4.040,0.055,-0.297,0.002,535.448,336.520
99780.207,303.521,1.145,0.249,0.036,-0.032,-3.242,-2.006,-0.748,0.314,-0.756,-2.906,-2.990,-2.997,-1.340,-1.876,0.528,-3.823,0.733,-0.940,-0.933,-1.576,-3.998,0.055,-0.297,0.001,535.448,336.520
99788.270,303.520,1.145,0.447,0.115,0.128,-4.431,-2.675,-0.214,0.418,-0.540,-3.217,-2.883,-2.997,-1.340,-1.146,-0.211,-3.505,1.257,-0.418,-1.451,-1.351,-4.009,0.055,-0.297,0.002,535.448,336.520
99780.207,303.523,1.145,0.249,0.036,0.288,-3.242,-3.344,-0.428,0.314,-0.648,-3.009,-2.669,-2.140,-1.675,-1.459,1.268,-4.354,1.257,-0.313,-0.933,-1.351,-4.009,0.017,-0.297,0.001,535.448,336.520
99784.239,303.521,1.145,0.581,0.194,-0.032,-3.351,-2.341,-0.748,0.523,-0.540,-3.736,-2.776,-2.462,-1.228,-1.459,0.845,-3.292,0.838,-0.104,-0.933,-2.139,-4.019,0.036,-0.307,0.001,535.448,336.520
99776.176,303.524,1.145,0.000,-0.043,0.288,-3.675,-2.675,-0.428,-0.313,-0.216,-2.802,-3.524,-2.783,-1.340,-1.459,0.423,-3.505,1.466,-1.358,-1.140,-1.464,-3.967,0.055,-0.287,0.001,535.448,336.520
99780.207,303.524,1.145,0.000,-0.043,0.128,-3.459,-3.232,-0.641,0.418,-0.540,-3.009,-2.883,-3.532,-1.451,-1.146,0.634,-3.611,1.257,-0.522,-1.658,-2.139,-3.988,0.017,-0.307,0.001,535.448,336.520
99780.207,303.544,1.145,0.249,0.036,0.288,-4.107,-2.452,-0.214,0.000,-0.216,-3.009,-2.563,-2.783,-1.451,-1.146,-0.211,-3.505,1.257,-0.418,-0.726,-1.013,-1.957,0.036,-0.165,0.002,535.448,336.520
99788.270,303.539,1.145,0.249,0.036,0.288,-3.026,-3.344,-0.641,0.732,-1.187,-2.906,-2.136,-2.355,-1.898,-1.563,0.528,-4.460,1.047,-0.731,-1.140,-1.914,-1.968,0.075,-0.195,0.002,535.448,336.520
99784.239,303.532,1.145,0.581,0.194,0.608,-3.459,-2.786,-0.962,0.000,-0.000,-3.424,-2.883,-2.569,-1.563,-1.251,0.951,-3.080,0.209,-0.627,-0.622,-1.914,-1.989,0.055,-0.175,0.002,535.448,336.520
99780.207,303.539,1.145,0.249,0.036,0.288,-3.675,-2.675,0.107,-0.522,-0.216,-2.906,-3.310,-2.462,-0.781,-1.251,0.739,-3.611,1.571,-0.940,-0.726,-1.576,-1.968,0.036,-0.175,0.002,535.448,336.520
